mu_chain_1,tau_chain_1,phi_chain_1,mu_chain_2,tau_chain_2,phi_chain_2,mu_chain_3,tau_chain_3,phi_chain_3,mu_chain_4,tau_chain_4,phi_chain_4
0.3927430371728878,0.23563680437491563,0.6389034148571193,0.4195037749323763,0.13595274854682143,0.4157516187115126,0.459976051352096,0.2560325218611795,0.3208969563624388,0.40751025451269585,0.17363505268439663,0.4266947403133358
0.38693357261114664,0.2344307553977406,0.6301942029875482,0.4193469965144313,0.13595274854682143,0.4157516187115126,0.46479462014870704,0.2621927307008386,0.3208969563624388,0.41398344350237365,0.17363505268439663,0.4266947403133358
0.38833958396268564,0.2344307553977406,0.6301942029875482,0.4225216634210212,0.13851397916604066,0.4157516187115126,0.4469510664482086,0.2621927307008386,0.26462300079030404,0.40864516977854526,0.16770340518334137,0.4266947403133358
0.393148672782467,0.2344307553977406,0.6301942029875482,0.4263454901502515,0.13851397916604066,0.4124299195716197,0.42954786733093214,0.25524198151530625,0.3055157378160242,0.4144375365161241,0.16770340518334137,0.4266947403133358
0.37484341170838975,0.2344307553977406,0.6301942029875482,0.4203531906216785,0.13851397916604066,0.4337170876822913,0.42583665762942297,0.25524198151530625,0.30551573781602426,0.4111933201490509,0.16770340518334137,0.4266947403133358
0.36604903531940836,0.2344307553977406,0.6301942029875482,0.42048323650986735,0.12905798184190037,0.4337170876822913,0.4342161539720514,0.25524198151530625,0.2986349608221243,0.4151645678977387,0.16770340518334137,0.4224677141895743
0.38176937485100454,0.2359525100095025,0.6301942029875482,0.42444616974070604,0.12867077226816112,0.4337170876822913,0.43938345904849346,0.2589038956239942,0.2986349608221243,0.41723486383167907,0.16770340518334137,0.4224677141895743
0.3922655128148272,0.2359525100095025,0.6319343477357975,0.41749761885911635,0.12867077226816112,0.455121495872144,0.4338272851869078,0.2589038956239942,0.3074935262465816,0.42657921795299697,0.16770340518334137,0.4350882587313113
0.4017211236710086,0.2359525100095025,0.6635575668329875,0.42226114018504196,0.12867077226816112,0.45512149587214396,0.44693423977037494,0.2589038956239942,0.3767292962841104,0.4348841426533395,0.16770340518334137,0.4350882587313113
0.39743623808238493,0.2359525100095025,0.607893811446798,0.4258350251361745,0.12867077226816112,0.45512149587214396,0.45819084505418284,0.2589038956239942,0.3767292962841104,0.43626714048529275,0.16770340518334137,0.4322630590236448
0.4036645179533001,0.23518622210413578,0.6038001164968763,0.4177535557740605,0.12947855452770218,0.45512149587214396,0.4580658861156872,0.2589846617663391,0.3767292962841104,0.43585309205432105,0.16770340518334137,0.4322630590236448
