mu_chain_1,tau_chain_1,phi_chain_1,mu_chain_2,tau_chain_2,phi_chain_2
0.4099493347669653,0.49950922215023835,0.9378540653677233,0.4035175054587258,0.5808610385525946,0.9640610907519912
0.35884901634664046,0.49950922215023835,0.9362399114473822,0.4057067878353184,0.5808610385525946,0.9682427623502418
0.4070230695060001,0.49950922215023835,0.9438755758145054,0.4220347018167536,0.5808610385525946,0.968887803448232
0.41112926230538804,0.49950922215023835,0.9343680303552926,0.4290513727054784,0.5808610385525946,0.968887803448232
0.4040538992380994,0.49950922215023835,0.9349113280022395,0.41932520643854004,0.5830573606817337,0.9682343266277255
0.3865565920848981,0.49950922215023835,0.9367510743812887,0.4624435654193315,0.5830573606817337,0.9682343266277255
0.38701537240402145,0.49950922215023835,0.9436063131140006,0.4602072901514989,0.5830573606817337,0.9613380112290969
0.3977701251058759,0.49002722375494107,0.9467899561043954,0.41269329311228337,0.5830573606817337,0.9599088872371637
0.3717381190617436,0.49002722375494107,0.9496640707859653,0.42776630499638174,0.5830573606817337,0.9598990299195326
0.3797868434340471,0.49002722375494107,0.9485645404622802,0.43595396311345963,0.5830573606817337,0.9712571531791435
0.39503205326735313,0.4889569213737412,0.9492804513793974,0.43694692998531864,0.5830573606817337,0.9751164647248471
0.3681778582830125,0.4889569213737412,0.9492804513793974,0.4079304915416103,0.5830573606817337,0.9760896564434348
0.3499303890012976,0.4957188474067058,0.9492804513793974,0.41165540563638625,0.5830573606817337,0.9666442956458334
0.3626474346296204,0.4957188474067058,0.9411569344621924,0.4520915305707149,0.5830573606817337,0.9616573475604238
0.35391174446915463,0.4957188474067058,0.9308724569478604,0.42989808419980735,0.5885420670763133,0.9601415713696883
0.35766670812142676,0.4957188474067058,0.9467722045643029,0.45464678329489333,0.5885420670763133,0.9613486304641958
0.3423724738139975,0.501533685447688,0.9541801253596559,0.4500072908712738,0.5885420670763133,0.9660615516971713
0.3547175395241217,0.5106670233514894,0.9551920418970392,0.404419161893116,0.5885420670763133,0.9621693335156211
0.3678782144655263,0.5106670233514894,0.9653877499634116,0.43737944719949223,0.5885420670763133,0.9575617276196332
0.37828611527557665,0.5106670233514894,0.9733566834634149,0.46753162532373893,0.5885420670763133,0.9566685913987638
0.36011852933608507,0.5106670233514894,0.9725869753549524,0.4399316259496215,0.5885420670763133,0.9611332509560807
0.35260349817991543,0.5106670233514894,0.9814982073853653,0.4324701460416889,0.5885420670763133,0.9581528286481703
0.37333714386189243,0.5106670233514894,0.9814982073853653,0.37796378267952213,0.5885420670763133,0.9660946213274842
0.3595626344787534,0.5106670233514894,0.9863020754726332,0.3972242477648677,0.5885420670763133,0.9575066968219843
0.35674540845346525,0.5106670233514894,0.9815909304876939,0.42312524628451154,0.5885420670763133,0.9554486489754298
0.3769802799580646,0.5106670233514894,0.9846327280316732,0.39130935709874926,0.5885420670763133,0.9580258270959784
