Model,Z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,phi_mean,phi_sd,phi_2.5%,phi_97.5%,Rhat_mu,Rhat_tau,Rhat_phi,tau_accept_rate,phi_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
AR1_FixedZ0p9_muSD10_HC5p0_sigY2p04_sigC1p36,0.9,10.0,5.0,2.0370767292768135,1.3580511528512091,0.39234526216974985,0.03841688623213107,0.3245560227771487,0.4730039774329964,0.29339678041227396,0.0820949892583473,0.19338484894290328,0.47922762602918034,0.31252733789037607,0.1169461119733091,0.04384020670936533,0.4934182930135311,1.0412647359624738,1.3642153101692733,1.0011840710445945,0.20350000000000001,0.33,1.7763150336461662,0.15619446512715718,1.7713484197521099,0.9697624190064795
AR1_FixedZ0p7_muSD5_HC5p0_sigY1p7_sigC0p849,0.7,5.0,5.0,1.6975639410640113,0.8487819705320057,0.44623209249369017,0.026110561346495052,0.3998066542011888,0.4975679572483536,0.3503492445138582,0.021270299844004255,0.3130044611386776,0.3991324547444488,0.9694689155412792,0.014014748698709775,0.9382282203412954,0.99,1.0006272122709134,1.1871519778694442,1.0145337628185245,0.21750000000000003,0.834,1.7765853816018022,0.18979303288481547,1.7683291482409564,0.937365010799136
AR1_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC0p849,0.7,10.0,5.0,1.6975639410640113,0.8487819705320057,0.4462409058360436,0.026110793334447865,0.399814864880193,0.4975773161512598,0.3503492445138582,0.021270299844004255,0.3130044611386776,0.3991324547444488,0.9694689155412792,0.014014748698709775,0.9382282203412954,0.99,1.000627470782604,1.1871519778694442,1.0145337628185245,0.21750000000000003,0.834,1.7765860348136995,0.18980015433528447,1.7683290399161862,0.937365010799136
AR1_FixedZ0p5_muSD5_HC5p0_sigY1p7_sigC1p36,0.5,5.0,5.0,1.6975639410640113,1.3580511528512091,0.42644603261141484,0.028376598596401383,0.3697784840217189,0.479519382506977,0.2425829402534877,0.03617316067909462,0.18828677189525747,0.3238000890323432,0.7223215961690799,0.21394488045235138,0.3324867880255646,0.9874362024452515,0.9995342327236463,1.0132717623373448,2.0402297741223374,0.21450000000000002,0.527,1.7770610443260917,0.1897111715847955,1.7688168662551247,0.9352051835853131
AR1_FixedZ0p5_muSD10_HC5p0_sigY1p7_sigC1p36,0.5,10.0,5.0,1.6975639410640113,1.3580511528512091,0.4264565398423243,0.02837696907422616,0.3697885988365175,0.4795305744933267,0.2425829402534877,0.03617316067909462,0.18828677189525747,0.3238000890323432,0.7223215961690799,0.21394488045235138,0.3324867880255646,0.9874362024452515,0.9995343539838062,1.0132717623373448,2.0402297741223374,0.21450000000000002,0.527,1.7770620750753192,0.1897211320725051,1.7688168334162104,0.9352051835853131
AR1_FixedZ0p7_muSD5_HC1p0_sigY2p04_sigC1p19,0.7,5.0,1.0,2.0370767292768135,1.1882947587448078,0.43469317943814334,0.03156767076076289,0.3758542626244484,0.4993751367419968,0.21658944717619494,0.027028562507205645,0.1845900284248616,0.28789560696469235,0.599043657513236,0.20286305754257494,0.23445498895543493,0.9166990448764639,1.0566130373426252,1.4741623444775445,2.2615772480160854,0.196,0.42900000000000005,1.777114320428335,0.20271407383459,1.7674244416586302,0.9676025917926566
AR1_FixedZ0p7_muSD10_HC1p0_sigY2p04_sigC1p19,0.7,10.0,1.0,2.0370767292768135,1.1882947587448078,0.43470566840917285,0.03156808993931184,0.37586609935223764,0.49938898920336183,0.21658944717619494,0.027028562507205645,0.1845900284248616,0.28789560696469235,0.599043657513236,0.20286305754257494,0.23445498895543493,0.9166990448764639,1.0566164424682778,1.4741623444775445,2.2615772480160854,0.196,0.42900000000000005,1.7771156797578844,0.20272618590582764,1.7674244191617134,0.9676025917926566
AR1_FixedZ0p7_muSD5_HC5p0_sigY2p04_sigC1p02,0.7,5.0,5.0,2.0370767292768135,1.0185383646384067,0.4224440583190892,0.022526268219012588,0.3795885853448701,0.4633740943107141,0.20889831357950625,0.050461225342544956,0.13928888991491725,0.304010740614893,0.8651043842178933,0.10662089358912995,0.5777617206425721,0.9878640711578166,1.023991848500073,2.4762907636483313,1.496777934711726,0.20400000000000001,0.665,1.777996240685133,0.1828004632966419,1.7704871845369758,0.9632829373650108
AR1_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC1p02,0.7,10.0,5.0,2.0370767292768135,1.0185383646384067,0.42245408742463203,0.022526499224092,0.37959786377997756,0.46338548707392735,0.20889831357950625,0.050461225342544956,0.13928888991491725,0.304010740614893,0.8651043842178933,0.10662089358912995,0.5777617206425721,0.9878640711578166,1.0239878978714598,2.4762907636483313,1.496777934711726,0.20400000000000001,0.665,1.7779971789620193,0.18280994960919852,1.770487147238351,0.9632829373650108
AR1_FixedZ0p9_muSD5_HC5p0_sigY2p04_sigC0p849,0.9,5.0,5.0,2.0370767292768135,0.8487819705320057,0.4034770781053293,0.02829820389191221,0.35169765423288585,0.4594620975681732,0.2459932924628757,0.04689514718861866,0.17991829906713858,0.36372241161978897,0.2247764790533535,0.16317737408818425,-0.04123351667180548,0.4983545576080077,1.0193544416662457,1.094891257393381,1.8390925302468204,0.216,0.302,1.7782999165671778,0.16671116699356614,1.7723833495028882,0.9654427645788337
AR1_FixedZ0p9_muSD10_HC5p0_sigY2p04_sigC0p849,0.9,10.0,5.0,2.0370767292768135,0.8487819705320057,0.40349079022412576,0.028298530143789597,0.35171091149020633,0.4594763485542511,0.2459932924628757,0.04689514718861866,0.17991829906713858,0.36372241161978897,0.2247764790533535,0.16317737408818425,-0.04123351667180548,0.4983545576080077,1.0193568455253295,1.094891257393381,1.8390925302468204,0.216,0.302,1.778301174641868,0.16672467818694467,1.7723833408386507,0.9654427645788337
AR1_FixedZ0p7_muSD5_HC5p0_sigY2p04_sigC0p849,0.7,5.0,5.0,2.0370767292768135,0.8487819705320057,0.44631327241425406,0.027104032663679625,0.39550476480471014,0.4993731844753845,0.3508732720939298,0.02813052881483608,0.3026596478214586,0.4000365086685847,0.966351752276345,0.021806343076289942,0.9096176968995277,0.99,1.0231144228642817,1.6512477201933917,1.133503931813165,0.191,0.84,1.77839428261436,0.19106688906157596,1.7700130765049507,0.9676025917926566
AR1_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC0p849,0.7,10.0,5.0,2.0370767292768135,0.8487819705320057,0.4463226179175597,0.02710423705470871,0.3955129419875496,0.49938336115479215,0.3508732720939298,0.02813052881483608,0.3026596478214586,0.4000365086685847,0.966351752276345,0.021806343076289942,0.9096176968995277,0.99,1.023112443281765,1.6512477201933917,1.133503931813165,0.191,0.84,1.7783950035084957,0.1910745042148838,1.770012978554918,0.9676025917926566
