mu_chain_1,tau_chain_1,Z_mean_chain_1,mu_chain_2,tau_chain_2,Z_mean_chain_2
0.3024284090565909,0.3646358242304131,0.9076093875509036,0.3246103505526815,0.26708900607869107,0.9243809537130465
0.2967186693474488,0.3646358242304131,0.9076093875509036,0.33416699415393497,0.26187043286513156,0.9243809537130465
0.2964163480089132,0.3646358242304131,0.9076093875509036,0.3364091646074426,0.26187043286513156,0.9243809537130465
0.29987378561238254,0.3646358242304131,0.9076093875509036,0.33459177658422584,0.26187043286513156,0.9243809537130465
0.2978313003689567,0.3646358242304131,0.9076093875509036,0.34337626665556037,0.26187043286513156,0.9243809537130465
0.32042636663134044,0.3646358242304131,0.9076093875509036,0.33980267925544194,0.26187043286513156,0.9243809537130465
0.317588408686101,0.3646358242304131,0.9076093875509036,0.3452580024390192,0.261999528667083,0.9243809537130465
0.30452187051647245,0.3646358242304131,0.9076093875509036,0.35058883001869506,0.261999528667083,0.9243809537130465
0.31653237891194586,0.3646358242304131,0.9076093875509036,0.34527815198352035,0.261999528667083,0.9243809537130465
0.30267608934332707,0.3646358242304131,0.9076093875509036,0.34111788662645903,0.261999528667083,0.9243809537130465
0.3086739487347586,0.3646358242304131,0.9076093875509036,0.3459685048260509,0.25907379197076724,0.9243809537130465
0.29413207345637166,0.3646358242304131,0.9076093875509036,0.3439622177360044,0.25907379197076724,0.9243809537130465
0.29186491871727915,0.3646358242304131,0.9076093875509036,0.3545220452464355,0.25907379197076724,0.9243809537130465
0.2990726138527512,0.3646358242304131,0.9076093875509036,0.3636594443166719,0.25907379197076724,0.9243809537130465
0.30927942732262237,0.36139794069355363,0.9076093875509036,0.369735365744097,0.25907379197076724,0.9243809537130465
0.31908169037331496,0.36139794069355363,0.9076093875509036,0.368143672492342,0.25907379197076724,0.9243809537130465
0.31760721216211146,0.3585717633419422,0.9076093875509036,0.3688228384470741,0.25907379197076724,0.9243809537130465
0.31613686309603034,0.34572296156528015,0.9076093875509036,0.35779925941293406,0.25907379197076724,0.9243809537130465
0.3197114242958388,0.34572296156528015,0.9076093875509036,0.364231031678958,0.26140713897552753,0.9243809537130465
0.31672180851700743,0.34572296156528015,0.9076093875509036,0.3574180612428934,0.25774324822510564,0.9243809537130465
0.29435191099893016,0.34572296156528015,0.9076093875509036,0.35109148598253115,0.25774324822510564,0.9243809537130465
0.28297718587181453,0.34572296156528015,0.9076093875509036,0.34714284410055307,0.25774324822510564,0.9243809537130465
0.28438121931648375,0.34572296156528015,0.9076093875509036,0.3415516990423948,0.25774324822510564,0.9243809537130465
0.2841521031024682,0.3470573857723893,0.9076093875509036,0.34022038665656534,0.25774324822510564,0.9243809537130465
0.28065277833206387,0.3470573857723893,0.9076093875509036,0.33824565888583613,0.25774324822510564,0.9243809537130465
0.2737988683758008,0.3470573857723893,0.9076093875509036,0.33446435380566114,0.2643481814666835,0.9243809537130465
0.286402898325503,0.3429964501591142,0.9076093875509036,0.32958928361963813,0.2643481814666835,0.9243809537130465
0.30012554905850514,0.3429964501591142,0.9076093875509036,0.33731952263819825,0.2664791675799809,0.9243809537130465
0.2944044411893601,0.3429964501591142,0.9076093875509036,0.33758014972176303,0.2664791675799809,0.9243809537130465
0.3095623062557382,0.3429964501591142,0.9076093875509036,0.3306839395437391,0.2664791675799809,0.9243809537130465
0.3004959237784865,0.3429964501591142,0.9076093875509036,0.3328798936149382,0.2664791675799809,0.9243809537130465
0.2906298706215385,0.3429964501591142,0.9076093875509036,0.33798164208498255,0.2664791675799809,0.9243809537130465
0.28566567504336177,0.3429964501591142,0.9076093875509036,0.3356800440072193,0.2664791675799809,0.9243809537130465
