Model,Z_prior,a_z,b_z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,Z_mean,Z_sd,Z_2.5%,Z_97.5%,Rhat_mu,Rhat_tau,Rhat_Z_mean,tau_accept_rate,z_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY1p36_sigC0p849,"Beta(2,3)",2.0,3.0,5.0,5.0,1.3580511528512091,0.8487819705320057,0.3688305871909001,0.025658448532329462,0.32040708891208936,0.42648607251260434,0.3015490860217275,0.07768795480688838,0.19984552109783388,0.4792200879641043,0.9227217287447073,0.014667725490994045,0.893400141368525,0.9475261843965876,1.049610518354085,2.627745613517971,1.1732304131440408,0.20400000000000001,0.009833333333333333,1.777225951722411,0.1397529516001298,1.773639075707847,0.8812095032397408
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY1p36_sigC1p02,"Beta(2,3)",2.0,3.0,5.0,5.0,1.3580511528512091,1.0185383646384067,0.3536903882785545,0.03715052033387399,0.2804798144798594,0.4269574094503646,0.4406721326799281,0.05388814286830869,0.36832232545032373,0.5888968187995715,0.9270763277085511,0.022083744996680782,0.8726783084683277,0.9508370384839621,0.9999373778797979,1.2509074752028322,1.0645564240468404,0.1995,0.008833333333333334,1.773724043205237,0.12521187930944974,1.77121279505129,0.8941684665226782
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY1p36_sigC1p19,"Beta(2,3)",2.0,3.0,5.0,5.0,1.3580511528512091,1.1882947587448078,0.4332354614186236,0.030549774623240065,0.36509382950503183,0.4854676759055814,0.611765565877653,0.045272861983460595,0.5424403610620318,0.684601582535714,0.6322951280655156,0.008589366690662332,0.6221979487939092,0.6426728674445347,1.0241880563361487,1.0021434412930261,2.5328605362452548,0.198,0.006666666666666667,1.7876036417428112,0.20903915469644677,1.7772595627425631,0.8984881209503239
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY1p36_sigC1p36,"Beta(2,3)",2.0,3.0,5.0,5.0,1.3580511528512091,1.3580511528512091,0.41451405254281587,0.028259771109633076,0.3547139479395445,0.4649684126662561,0.446721869788134,0.037713418236741125,0.3867813156690932,0.5254191400346461,0.6255919632919156,0.009274960207625449,0.6110040853361897,0.6372493137383545,1.059911318949026,1.0574245061619894,1.2312578472411109,0.2,0.0085,1.7812866227625157,0.18742894028037677,1.7733144992198604,0.8898488120950324
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY1p7_sigC0p849,"Beta(2,3)",2.0,3.0,5.0,5.0,1.6975639410640113,0.8487819705320057,0.3876660945214712,0.03614537500324982,0.33683735841467655,0.4561942170946243,0.23436081219410368,0.04156378182673139,0.18209063499290198,0.3222515449548316,0.9386087462048608,0.013740899092076651,0.911067220578874,0.9603051406913755,1.01120357065987,1.0006801739283115,1.0311391041299434,0.1825,0.007833333333333333,1.7792942662704154,0.15629014815950396,1.774334009067805,0.937365010799136
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY1p7_sigC1p02,"Beta(2,3)",2.0,3.0,5.0,5.0,1.6975639410640113,1.0185383646384067,0.3527347017210485,0.03265535535421178,0.29250314188973175,0.42502064227461706,0.29002131984293344,0.07814760858185259,0.17055997784422883,0.4099205605853487,0.9233576590264324,0.01231545090157633,0.8912875143945245,0.9402405186856466,1.0168994803195792,3.8508942578475254,2.103091140671832,0.228,0.007333333333333333,1.774227547541914,0.12103436115317502,1.7720090196755875,0.9330453563714903
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY1p7_sigC1p19,"Beta(2,3)",2.0,3.0,5.0,5.0,1.6975639410640113,1.1882947587448078,0.3404292748670239,0.04743294529041553,0.2391069783683063,0.42983080674728735,0.32134048636018026,0.046347097040533344,0.2516668959192754,0.39997893396619155,0.9368709314615057,0.011365987598489316,0.9070398616103681,0.9650737550135767,0.9994285190988087,1.0096803768677973,1.664821916263259,0.1885,0.006500000000000001,1.7725829622509537,0.11107257571965476,1.771013131535097,0.937365010799136
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY1p7_sigC1p36,"Beta(2,3)",2.0,3.0,5.0,5.0,1.6975639410640113,1.3580511528512091,0.3583700624667567,0.030903042538850727,0.2942442209185304,0.4139585724741187,0.3206119161619473,0.04179356393897037,0.2546308757199262,0.40691689340476284,0.9244957500646284,0.013931959126763045,0.8991276455681169,0.9363248124784501,1.1134061210302162,1.013694768032328,1.498290329153392,0.2025,0.0061666666666666675,1.7749244929577515,0.12819236423288818,1.7722040114017035,0.9352051835853131
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY2p04_sigC0p849,"Beta(2,3)",2.0,3.0,5.0,5.0,2.0370767292768135,0.8487819705320057,0.39980356326711264,0.027776220022466568,0.34863116689495205,0.45764593296115674,0.22353373280631925,0.03933889047220456,0.16976413356409234,0.30980158471376007,0.9167801482096557,0.009290752498736789,0.8904735808312934,0.9349364326479471,1.1351390368517287,1.2694470964097435,1.0248206970039266,0.2405,0.007166666666666667,1.7753081479931574,0.16681966734116827,1.769364825596913,0.9676025917926566
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY2p04_sigC1p02,"Beta(2,3)",2.0,3.0,5.0,5.0,2.0370767292768135,1.0185383646384067,0.2627347264921578,0.11394929362582171,0.07945001530582887,0.44913768120348907,0.15652890859745106,0.0899554363170847,0.06291432664912316,0.3142215860026621,0.9256994303364432,0.01865500697262684,0.8981760097601477,0.948827861002785,3.25805870704774,4.595959262532107,1.8910399011148251,0.20550000000000002,0.006333333333333333,1.7723334581075632,0.03329534103223475,1.7739374193670723,0.9697624190064795
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY2p04_sigC1p19,"Beta(2,3)",2.0,3.0,5.0,5.0,2.0370767292768135,1.1882947587448078,0.36926991412801485,0.03452812435885066,0.2955876561963,0.4444824190385316,0.2771745821277833,0.050965741665316124,0.211600183339456,0.3746382064140969,0.9401416507943983,0.010113532300423259,0.9141295946385791,0.9528964078273668,1.0052779843532602,1.0028411495926006,1.6968958312255906,0.20500000000000002,0.005833333333333333,1.7774838473783428,0.1383083375341328,1.7740115163377554,0.9676025917926566
Ind_SampledZ_Beta2_3_muSD5_HC5p0_sigY2p04_sigC1p36,"Beta(2,3)",2.0,3.0,5.0,5.0,2.0370767292768135,1.3580511528512091,0.34315806049206443,0.039204783620266706,0.2789192684874575,0.4240667047690157,0.2900377367476443,0.04921316427778171,0.21345794726070982,0.38380072103661717,0.9245846463722117,0.005555680230515996,0.9139679753558849,0.9337758170592997,1.334220788881677,1.108991321658074,1.0009658511768587,0.1975,0.0075,1.7797108878643482,0.11130492091821759,1.778148200926426,0.9654427645788337
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY1p36_sigC0p849,"Beta(2,3)",2.0,3.0,10.0,1.0,1.3580511528512091,0.8487819705320057,0.3506739881523835,0.12449200735140195,0.1104769848260017,0.5048603128569285,0.4418833417275647,0.3630193071814823,0.059712814579658005,0.8827234588182021,0.7822588213178543,0.1639043164226251,0.6117056184752644,0.9506601324509162,2.9344739776258026,14.935174542878455,24.20840613946381,0.197,0.009166666666666667,1.7828996374481947,0.12097330907303387,1.7807148198382667,0.896328293736501
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY1p36_sigC1p02,"Beta(2,3)",2.0,3.0,10.0,1.0,1.3580511528512091,1.0185383646384067,0.35692727360951126,0.032935133292335265,0.29315942588456495,0.4180942092250836,0.48243689898400915,0.05447510352460752,0.3817181684566954,0.5724258953321643,0.9416453534014061,0.010707480864784577,0.9074271307572638,0.9544556827033812,1.0059993681788884,1.5589978298207188,1.3089009999254198,0.1955,0.008833333333333334,1.773344158590648,0.1306325277760208,1.7704390776538463,0.8898488120950324
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY1p36_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,1.0,1.3580511528512091,1.1882947587448078,0.38915663631534114,0.05239837870114672,0.2965025735193501,0.4809285292989517,0.5413580749566322,0.048617781411521614,0.4471697285473628,0.6059787690478374,0.7809243465475753,0.14969284776328817,0.6131512543744014,0.93077499425798,2.1181980710681074,1.1947703922405617,25.39073065225381,0.1915,0.006333333333333333,1.7761962076883615,0.160575791710837,1.7708363283775201,0.896328293736501
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY1p36_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,1.0,1.3580511528512091,1.3580511528512091,0.3989108675828003,0.034979190326220114,0.3202361089396948,0.45994206396774,0.2191072660961202,0.07375301935801531,0.12472586622031001,0.33000487530376277,0.6372053962862585,0.008505788970295336,0.6179779269070693,0.644904465993073,1.3799321687814943,5.950867286521448,1.0295261811991354,0.1995,0.0061666666666666675,1.77623177722774,0.1679850235914958,1.770183120791746,0.8833693304535637
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY1p7_sigC0p849,"Beta(2,3)",2.0,3.0,10.0,1.0,1.6975639410640113,0.8487819705320057,0.3616478956696822,0.04911496777407671,0.23370088328283833,0.43368205648409347,0.1784739326881047,0.07533626577452063,0.09343622263166358,0.30775953003118023,0.9203001991485165,0.010495092948422104,0.9099121706950104,0.9414027112305767,1.4955793420893706,3.5837115419221495,1.0702296904631867,0.1865,0.0075,1.7766175376819173,0.13024110648258383,1.7737537548678932,0.9330453563714903
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY1p7_sigC1p02,"Beta(2,3)",2.0,3.0,10.0,1.0,1.6975639410640113,1.0185383646384067,0.37945398586935164,0.03683336813679326,0.283509002649755,0.4319796458891072,0.2368905599155164,0.040738525735131544,0.18800823514936396,0.3273459304097079,0.91471333761297,0.013871270072657928,0.8907331844649455,0.9371359810566476,1.276861846578483,1.0267754968710467,1.1428482657228989,0.21150000000000002,0.006833333333333334,1.7744396644089504,0.144488358746344,1.7704601883275042,0.9308855291576674
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY1p7_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,1.0,1.6975639410640113,1.1882947587448078,0.36591248440261614,0.03137917538894933,0.30172584550744397,0.425373368187902,0.2846685305159465,0.04813871523880288,0.21093155296151975,0.3609180622270158,0.9228239783708039,0.021122374880132643,0.8943408464691741,0.9531541944210956,0.9994939425688065,1.0281561182204841,1.6803403890573818,0.1835,0.005833333333333334,1.7781488283847087,0.1349535523204062,1.7749380623915478,0.937365010799136
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY1p7_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,1.0,1.6975639410640113,1.3580511528512091,0.23399940932340985,0.1356428817160114,0.08380639775157998,0.40202519140211823,0.1350346095874122,0.10231197915285857,0.031486077088591004,0.2827113341710161,0.9198590541086101,0.02058508731859766,0.8905778127697865,0.9521536458186773,11.058509857298262,7.218919536110642,1.0937218307411865,0.1925,0.009833333333333333,1.769701857044966,0.004766066463650159,1.7716096587067176,0.9330453563714903
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY2p04_sigC0p849,"Beta(2,3)",2.0,3.0,10.0,1.0,2.0370767292768135,0.8487819705320057,0.4007466579701356,0.03366909766338136,0.3473778140181564,0.47663969323916555,0.2490857460396894,0.027576704246781755,0.20366337534823623,0.3006036639566511,0.939664027742192,0.004924296153526416,0.9289582214290119,0.9461896761559222,1.0218136030943685,0.9993094099574739,1.5456520885601357,0.203,0.006833333333333334,1.7819275847101705,0.16921821152805724,1.7757933449293848,0.9632829373650108
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY2p04_sigC1p02,"Beta(2,3)",2.0,3.0,10.0,1.0,2.0370767292768135,1.0185383646384067,0.24290767743106711,0.1282374550038302,0.07858658958211803,0.40775645554453366,0.14788645859710606,0.10477029619394244,0.039924615870883334,0.2826173787322239,0.9299743492862756,0.00834183285301598,0.9143671980792147,0.940628669056855,7.490194335997148,14.767769127816045,1.1028045285223258,0.182,0.006166666666666667,1.7727388565685667,0.007544395347650888,1.7746402969615025,0.9611231101511879
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY2p04_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,1.0,2.0370767292768135,1.1882947587448078,0.36846612075550134,0.027209704250362784,0.31550225713090024,0.4197895699267117,0.27576130182064024,0.052404831536207466,0.2027296115452937,0.38757497098802124,0.9352474733943378,0.018778834338956815,0.9034474302694392,0.950823143832119,1.052384991749006,1.3284694330988407,2.2524099172292225,0.1945,0.005666666666666666,1.778609388384157,0.13887140016938457,1.7750976437852806,0.9654427645788337
Ind_SampledZ_Beta2_3_muSD10_HC1p0_sigY2p04_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,1.0,2.0370767292768135,1.3580511528512091,0.3764669768150173,0.04775270451360697,0.2896896593001701,0.47687204784659193,0.2537895977312874,0.049983920481806395,0.17289994317194146,0.3624742418147774,0.9208265088822363,0.008122148543360007,0.9076093875509036,0.9338338198697693,1.0301483229931838,1.5314820071995556,3.8341469291898385,0.192,0.006166666666666667,1.7798505776940974,0.1508582879333699,1.775364033929513,0.9740820734341252
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY1p36_sigC0p849,"Beta(2,3)",2.0,3.0,10.0,2.5,1.3580511528512091,0.8487819705320057,0.35083890807612267,0.034066632100837636,0.2918462861106976,0.42335155878294406,0.34016775541949346,0.026420283575524086,0.30092610434672795,0.3890985837296093,0.9410775553103348,0.015599111475424343,0.9021550386477849,0.9570477657218192,1.428959943561949,1.3754443897045854,1.008832936115283,0.1765,0.005166666666666667,1.773060604186428,0.11848423447004677,1.7710109108630232,0.8855291576673866
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY1p36_sigC1p02,"Beta(2,3)",2.0,3.0,10.0,2.5,1.3580511528512091,1.0185383646384067,0.4012865274334427,0.055266419228511623,0.30626782730704144,0.49409529870465735,0.5462051024802002,0.11505306025920124,0.3941752999904059,0.7608487111114243,0.7631853507770885,0.15164191641660027,0.5989445251359768,0.9268902649605523,2.3212650952497826,3.5827865457818437,13.039369041286738,0.182,0.0075,1.78267163217599,0.17352524406810585,1.7761251569637184,0.8941684665226782
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY1p36_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,2.5,1.3580511528512091,1.1882947587448078,0.4374871910703254,0.02693431052030484,0.3860457232891559,0.49152902065305804,0.5613992796566729,0.09031818725504175,0.4239266423509787,0.7201255341433651,0.6368945491316242,0.012128514838198583,0.6082076315186096,0.6469021960756844,1.0238398872789825,2.8276337766098987,1.4604400055947162,0.1935,0.005833333333333334,1.7879066601397564,0.21400880914297266,1.7769722538720316,0.896328293736501
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY1p36_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,2.5,1.3580511528512091,1.3580511528512091,0.40681844196923617,0.030358790280388202,0.3459875524092202,0.46281283059396916,0.43240818973632683,0.1003795140078494,0.3046424886138178,0.607410577791618,0.630899039913756,0.01377445479385328,0.5951368433489624,0.6487791333394032,1.027667156346814,4.398419709100311,1.9653173389586414,0.20600000000000002,0.008833333333333332,1.777861166722549,0.18036930948679916,1.7706011295328896,0.8941684665226782
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY1p7_sigC0p849,"Beta(2,3)",2.0,3.0,10.0,2.5,1.6975639410640113,0.8487819705320057,0.3642304855969182,0.03736806389354887,0.2967213304028756,0.4289506672721646,0.2663623139474852,0.038550932337818346,0.21475185804597813,0.34234273485046285,0.939346868835469,0.013840996192466344,0.9203471430969307,0.958350179098805,1.0028290945822775,1.2413647703249127,1.841419908368618,0.213,0.008333333333333333,1.7798382260721477,0.13587564148718628,1.7765637398452618,0.9352051835853131
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY1p7_sigC1p02,"Beta(2,3)",2.0,3.0,10.0,2.5,1.6975639410640113,1.0185383646384067,0.34740612202382387,0.037554663745067204,0.27948266909816166,0.4164649203633151,0.2572614623500702,0.0669025861364437,0.17947817256201012,0.4068731395049773,0.9328765988357037,0.02398712276468586,0.8764687487138493,0.9577300182122572,1.249408318020128,2.004346307501724,3.234056476874175,0.2185,0.004833333333333334,1.774097619226643,0.11513593496705755,1.7722725490981523,0.937365010799136
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY1p7_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,2.5,1.6975639410640113,1.1882947587448078,0.3717133324401563,0.0400487995188292,0.29363563044957586,0.4512342830273294,0.3287195227772217,0.03044687539567115,0.2599911622589174,0.38358905925473397,0.9313212381014371,0.01151144603705836,0.913045282628928,0.9457216458616825,1.005267875593694,1.0645121198457674,1.0170219531441271,0.2125,0.004833333333333334,1.7789265567729966,0.13901910112755517,1.7754045431031502,0.9395248380129589
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY1p7_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,2.5,1.6975639410640113,1.3580511528512091,0.34124427714657646,0.0359448406856441,0.25827420386514144,0.40349728509309224,0.3085849268013962,0.02952574870946536,0.25997975830979364,0.3552648696007211,0.9331996828698031,0.01763286756813163,0.8935688724429593,0.9553851176412681,1.0120560539000154,2.158110919948533,1.172420170636315,0.1935,0.0075,1.7712692782283723,0.11127021089256033,1.7696829928802162,0.9330453563714903
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY2p04_sigC0p849,"Beta(2,3)",2.0,3.0,10.0,2.5,2.0370767292768135,0.8487819705320057,0.37955087416805117,0.035149758250185056,0.30190740254788967,0.4671465089865654,0.2794661395319535,0.06699130844395677,0.17668072612435018,0.38717426955913176,0.9465489442572795,0.020013677938130713,0.9265424153381082,0.966555473176451,1.000477474967603,1.2089628483269994,180074030087483.5,0.213,0.004333333333333333,1.7796312206382372,0.15008320180636617,1.775209487903039,0.9632829373650108
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY2p04_sigC1p02,"Beta(2,3)",2.0,3.0,10.0,2.5,2.0370767292768135,1.0185383646384067,0.3678658005129952,0.05218339325410858,0.2801965388020201,0.4773148353005285,0.24850109946113963,0.045333311347330985,0.16539683498791968,0.3253128503443615,0.9355016977708895,0.011155628728695332,0.9184229355322234,0.9543125106400208,0.9994672502116602,1.0480425967560099,1.1240966781290331,0.2025,0.005333333333333333,1.7793782029025924,0.13467405696330723,1.7761935839620984,0.9676025917926566
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY2p04_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,2.5,2.0370767292768135,1.1882947587448078,0.39325454929638226,0.027994126876624684,0.33884804495501425,0.4409143135410927,0.20743239770896205,0.03312468988894415,0.15617276591684504,0.27181737767911235,0.9241229153065248,0.013344442949000994,0.9083400990788496,0.947827545723943,1.0219372882930653,1.5248969312858593,1.1202723312441387,0.1815,0.006333333333333333,1.7778741032543848,0.16222759686215515,1.7723721973643345,0.9697624190064795
Ind_SampledZ_Beta2_3_muSD10_HC2p5_sigY2p04_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,2.5,2.0370767292768135,1.3580511528512091,0.37386817920544585,0.031681243188200016,0.3164283598702633,0.44066261639273047,0.3064869279849491,0.03256398753952607,0.24715563333745286,0.3644946263386101,0.9312285103435299,0.008970264967904188,0.9172746587007833,0.9492664527214435,1.0048776768172025,1.0111704404669677,2.923700454147386,0.217,0.005833333333333334,1.7745732305194823,0.14387668078476357,1.7706442614664835,0.9676025917926566
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY1p36_sigC0p849,"Beta(2,3)",2.0,3.0,10.0,5.0,1.3580511528512091,0.8487819705320057,0.3688393631489483,0.025658562138332088,0.3204156141588363,0.4264957128978051,0.3015490860217275,0.07768795480688838,0.19984552109783388,0.4792200879641043,0.9227217287447073,0.014667725490994045,0.893400141368525,0.9475261843965876,1.0496066553310952,2.627745613517971,1.1732304131440408,0.20400000000000001,0.009833333333333333,1.777226632659143,0.13976164526845222,1.7736390729816003,0.8812095032397408
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY1p36_sigC1p02,"Beta(2,3)",2.0,3.0,10.0,5.0,1.3580511528512091,1.0185383646384067,0.3537002692171376,0.037151021598693296,0.2804884760240761,0.42696895680120894,0.4406721326799281,0.05388814286830869,0.36832232545032373,0.5888968187995715,0.9270763277085511,0.022083744996680782,0.8726783084683277,0.9508370384839621,0.9999377088976843,1.2509074752028322,1.0645564240468404,0.1995,0.008833333333333334,1.773724733253611,0.12522162997571334,1.771212796753715,0.8941684665226782
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY1p36_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,5.0,1.3580511528512091,1.1882947587448078,0.4332469033985862,0.030550144409219316,0.36510506793098596,0.48547930681679924,0.611765565877653,0.045272861983460595,0.5424403610620318,0.684601582535714,0.6322951280655156,0.008589366690662332,0.6221979487939092,0.6426728674445347,1.0241876089835185,1.0021434412930261,2.5328605362452548,0.198,0.006666666666666667,1.7876049491180739,0.20904935648796993,1.7772596780246732,0.8984881209503239
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY1p36_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,5.0,1.3580511528512091,1.3580511528512091,0.4145256193198793,0.02826016705867098,0.3547249493052949,0.46498035835368307,0.446721869788134,0.037713418236741125,0.3867813156690932,0.5254191400346461,0.6255919632919156,0.009274960207625449,0.6110040853361897,0.6372493137383545,1.0599137087380475,1.0574245061619894,1.2312578472411109,0.2,0.0085,1.78128783365667,0.18743992106912752,1.7733145550397367,0.8898488120950324
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY1p7_sigC0p849,"Beta(2,3)",2.0,3.0,10.0,5.0,1.6975639410640113,0.8487819705320057,0.3876789434796134,0.036146031764677664,0.33684849727163,0.4562079872724986,0.23436081219410368,0.04156378182673139,0.18209063499290198,0.3222515449548316,0.9386087462048608,0.013740899092076651,0.911067220578874,0.9603051406913755,1.011204266197048,1.0006801739283115,1.0311391041299434,0.1825,0.007833333333333333,1.7792953902032314,0.15630292237164067,1.7743340108993473,0.937365010799136
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY1p7_sigC1p02,"Beta(2,3)",2.0,3.0,10.0,5.0,1.6975639410640113,1.0185383646384067,0.35274741523918396,0.032655900146162695,0.2925157407811862,0.42503447335812855,0.29002131984293344,0.07814760858185259,0.17055997784422883,0.4099205605853487,0.9233576590264324,0.01231545090157633,0.8912875143945245,0.9402405186856466,1.0169054137300038,3.8508942578475254,2.103091140671832,0.228,0.007333333333333333,1.7742284092312772,0.12104698879377618,1.7720090198878025,0.9330453563714903
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY1p7_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,5.0,1.6975639410640113,1.1882947587448078,0.34044337899658866,0.04743409053959437,0.23912023792026033,0.4298454203797214,0.32134048636018026,0.046347097040533344,0.2516668959192754,0.39997893396619155,0.9368709314615057,0.011365987598489316,0.9070398616103681,0.9650737550135767,0.9994287609267173,1.0096803768677973,1.664821916263259,0.1885,0.006500000000000001,1.7725838432785501,0.1110866152391434,1.771013132774778,0.937365010799136
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY1p7_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,5.0,1.6975639410640113,1.3580511528512091,0.35838500620773706,0.030903527537419512,0.29426000189233814,0.4139739198559316,0.3206119161619473,0.04179356393897037,0.2546308757199262,0.40691689340476284,0.9244957500646284,0.013931959126763045,0.8991276455681169,0.9363248124784501,1.1134055004753243,1.013694768032328,1.498290329153392,0.2025,0.0061666666666666675,1.774925569060444,0.12820723676726684,1.7722040132936447,0.9352051835853131
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY2p04_sigC0p849,"Beta(2,3)",2.0,3.0,10.0,5.0,2.0370767292768135,0.8487819705320057,0.3998181517876322,0.02777680475390116,0.34864587301576344,0.4576616913689811,0.22353373280631925,0.03933889047220456,0.16976413356409234,0.30980158471376007,0.9167801482096557,0.009290752498736789,0.8904735808312934,0.9349364326479471,1.1351405782667003,1.2694470964097435,1.0248206970039266,0.2405,0.007166666666666667,1.7753095083298203,0.16683416798865935,1.7693648232856478,0.9676025917926566
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY2p04_sigC1p02,"Beta(2,3)",2.0,3.0,10.0,5.0,2.0370767292768135,1.0185383646384067,0.2627437040297809,0.1139560429474458,0.07945055130645472,0.4491550959644241,0.15652890859745106,0.0899554363170847,0.06291432664912316,0.3142215860026621,0.9256994303364432,0.01865500697262684,0.8981760097601477,0.948827861002785,3.258201204121163,4.595959262532107,1.8910399011148251,0.20550000000000002,0.006333333333333333,1.7723336260664084,0.03330427274880234,1.7739374195109385,0.9697624190064795
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY2p04_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,5.0,2.0370767292768135,1.1882947587448078,0.36928950397756677,0.03452888466453003,0.29560715291896034,0.44450308951307216,0.2771745821277833,0.050965741665316124,0.211600183339456,0.3746382064140969,0.9401416507943983,0.010113532300423259,0.9141295946385791,0.9528964078273668,1.0052759313076376,1.0028411495926006,1.6968958312255906,0.20500000000000002,0.005833333333333333,1.7774853678103064,0.13832785825513588,1.7740115177361522,0.9676025917926566
Ind_SampledZ_Beta2_3_muSD10_HC5p0_sigY2p04_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,5.0,2.0370767292768135,1.3580511528512091,0.34317703282450535,0.03920597372548335,0.2789357831019275,0.4240869374354997,0.2900377367476443,0.04921316427778171,0.21345794726070982,0.38380072103661717,0.9245846463722117,0.005555680230515996,0.9139679753558849,0.9337758170592997,1.334248027698195,1.108991321658074,1.0009658511768587,0.1975,0.0075,1.779712071240035,0.11132382136081795,1.778148202153052,0.9654427645788337
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,1.0,1.3580511528512091,0.8487819705320057,0.34387530815860423,0.03496935712490509,0.2742069557785983,0.41016907022116733,0.5613556375510721,0.28365141804098737,0.23719234928409422,0.9016244583871798,0.9841578302446253,0.003445100872922004,0.9771731679106838,0.9883571724693915,1.0410052128912468,10.748527725637363,1.1656466843777948,0.199,0.006166666666666667,1.7754141009544095,0.11254390450843997,1.773759961355188,0.9092872570194385
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,1.0,1.3580511528512091,1.0185383646384067,0.2816392165898311,0.0676747539651902,0.15470941453723933,0.397129986473394,0.4882310196583082,0.3846372639388328,0.08713347773009691,0.927962288321861,0.9880034558753878,0.0018605325816419792,0.9852401909225446,0.9907802528817261,1.9114099113417715,17.54290257678414,1.0181448724899096,0.184,0.007166666666666667,1.7688943676428852,0.04857802985980213,1.7701398393336132,0.9071274298056156
Ind_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,1.0,1.3580511528512091,1.1882947587448078,0.32651582910516774,0.03001931021805257,0.2671472490699202,0.38145886764631315,0.5619080567170033,0.2564048026286601,0.2564658339979853,0.9261425581581318,0.9833698472042901,0.003510513279776763,0.9735943413350299,0.9892849656522577,1.023361528859854,3.478398364830696,1.0072024148393122,0.184,0.007666666666666667,1.7740700201861181,0.09970548596774415,1.7731819211328022,0.9028077753779697
