Model,Z_prior,a_z,b_z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,phi_mean,phi_sd,phi_2.5%,phi_97.5%,Z_mean,Z_sd,Z_2.5%,Z_97.5%,Rhat_mu,Rhat_tau,Rhat_phi,Rhat_Z_mean,tau_accept_rate,phi_accept_rate,z_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
AR1_SampledZ_Beta2_3_muSD10_HC5p0_sigY2p04_sigC1p19,"Beta(2,3)",2.0,3.0,10.0,5.0,2.0370767292768135,1.1882947587448078,0.36972314724911826,0.04269826839053882,0.25837563839374794,0.4243510349979754,0.2552249478769171,0.047574236571285546,0.16989304886562426,0.37755397809562785,0.0168494816782952,0.1359667787518884,-0.21590213226173338,0.25815385329739426,0.9342074695198406,0.012390943114490212,0.9076192402006078,0.9549459013063752,1.1098732748778108,1.2359545084520707,1.048010132825364,1.0977814447980805,0.221,0.3255,0.0095,1.7747237898590595,0.1376658788999772,1.771290215370023,0.9697624190064795
AR1_SampledZ_Beta2_3_muSD10_HC5p0_sigY2p04_sigC1p36,"Beta(2,3)",2.0,3.0,10.0,5.0,2.0370767292768135,1.3580511528512091,0.36555388942681577,0.04185288103898778,0.28759724699925415,0.44581612342554494,0.3001021625085584,0.03289382270577589,0.21578430946350913,0.3542154341001712,0.41520218851524704,0.12319937512043896,0.049673029003632796,0.5940682833107783,0.9431921246626017,0.014176672731635828,0.9070139687036417,0.9568197893895899,1.0023719309868597,1.331152195562658,1.1987324240160993,1.0212681193206161,0.222,0.353,0.007166666666666667,1.7709930632831987,0.13259300743763325,1.767932761962265,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,1.0,1.3580511528512091,0.8487819705320057,0.4233613263654086,0.04152753335211225,0.340471720983834,0.5033200116803025,0.7143729656373861,0.034780482567827425,0.6431485336043352,0.7726139247926095,0.940311114867919,0.04149648291358186,0.8525818347444882,0.99,0.9870927354075567,0.0026780842447415294,0.9840688724478096,0.9908336903909701,1.0389623513078863,1.0840284485447451,1.322214552774759,3.621095646331986,0.20700000000000002,0.7685,0.006666666666666666,1.660361756027046,0.06360746853669742,1.660937565208976,0.9395248380129589
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,1.0,1.3580511528512091,1.0185383646384067,0.437045015389707,0.042487991214625355,0.34785918310705516,0.5153644575535798,0.7496200281850036,0.04567916801471034,0.6189572300894987,0.8252412348132042,0.9633463230003315,0.02807433577101087,0.8849942647098207,0.99,0.9890007671154779,0.004192874399925294,0.9777217629750324,0.9943626566011399,0.9992857053902694,1.0051083351220742,1.3023725835271658,1.006873903065726,0.1985,0.8165,0.005666666666666667,1.6553835920304645,0.0647934223676118,1.6559042654395866,0.9395248380129589
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,1.0,1.3580511528512091,1.1882947587448078,0.3899351695999514,0.05283325074622028,0.3036502952264666,0.49021979052752046,0.5463534390839919,0.25157040918378015,0.19170100339693044,0.8445795575870707,0.9264970827105744,0.06977140681287769,0.7662729823639475,0.99,0.9812728027649124,0.006275931916327734,0.9709198281776792,0.9881808046286823,1.7393130654724627,3.8379782705974947,1.6379810548813032,0.9997366543989192,0.202,0.7745,0.008333333333333333,1.6894717308814065,0.07172162238157267,1.6897744744670877,0.9308855291576674
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,1.0,1.3580511528512091,1.3580511528512091,0.4293018453426248,0.045591065508291125,0.3425908983843853,0.5201821011573432,0.7280023479310924,0.07430554317309851,0.5190182154370243,0.8174953314564539,0.9487025167202803,0.029149823512900803,0.8861312816075337,0.9883162600776444,0.9852687850698437,0.004795428240107501,0.9747894524224442,0.9912154040638746,1.005109969661364,1.055360842206061,1.0479064990048916,1.02514191949783,0.21350000000000002,0.8125,0.006833333333333334,1.6569739182516305,0.05897034718599389,1.6577153896175985,0.9352051835853131
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,1.0,1.6975639410640113,0.8487819705320057,0.38719967108159487,0.04154198199488223,0.30599728434365214,0.4670902778042092,0.42806725461858686,0.04947640231620373,0.34858866260612814,0.5508730193023655,0.8638084154709239,0.1296552129648639,0.5418235045932219,0.9856221718647874,0.9831097923146563,0.0026003014065234848,0.9797976986152638,0.9885567972686727,1.1405347676537874,1.1133841410020202,1.1463196143399201,3.8393131404590886,0.20800000000000002,0.6245,0.005,1.7365215239012817,0.12318744673069687,1.7340202077071678,0.9416846652267818
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,1.0,1.6975639410640113,1.0185383646384067,0.3725539798945863,0.04327365657315317,0.27651050716804887,0.44995672604286463,0.3813477839087245,0.09414987257965803,0.2462793392106465,0.5135957513086916,0.9370154410502952,0.05173233907822972,0.808624253721769,0.99,0.9824314129753396,0.0046631204414417805,0.972787227901941,0.9871970713505052,1.1399740298205487,4.880967166414857,1.131033686702386,1.6717525274082266,0.1805,0.726,0.007166666666666667,1.7331394960093067,0.11320883279265678,1.7313088124686296,0.9481641468682506
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,1.0,1.6975639410640113,1.1882947587448078,0.37889700825128314,0.04336222839274315,0.3035777591211699,0.47021363535509925,0.46277862658808505,0.06540683393850949,0.3862305834596037,0.5792564583966705,0.910127553473073,0.07593798316881809,0.7126468493316305,0.9885529135793728,0.9887471682856589,0.004456780682686952,0.9749779908651366,0.992490955394163,1.022514012303189,2.788026631316205,1.0772238068672408,1.6644305294837625,0.1805,0.6755,0.007166666666666667,1.7179884431770955,0.10301890410778812,1.7167518512555262,0.9503239740820735
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,1.0,1.6975639410640113,1.3580511528512091,0.3628435610094523,0.036978844385108664,0.2908169930473102,0.4329293150628807,0.44897665247016577,0.12525567967877077,0.2990510400977595,0.6206659330071711,0.8893119909033973,0.059460684949716826,0.7583411043710857,0.9868750724755235,0.9865676124011137,0.00593726571325295,0.9768927628643862,0.9925216913411393,1.008394998478647,6.493569185676724,1.044040284976022,2.162189050350704,0.1915,0.634,0.008666666666666666,1.723894102379229,0.09053461227093854,1.7233772395782179,0.9481641468682506
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,1.0,2.0370767292768135,0.8487819705320057,0.3473536501246269,0.06046524078714661,0.23115182559515313,0.45341408068185046,0.2835554815777088,0.03029613054087186,0.2057457556133267,0.34416244883220715,0.5103129065441957,0.2183946589708767,-0.00765047881334306,0.8204805328552014,0.9845968092871727,0.005104104233472992,0.9736442081620797,0.9920671606459619,1.3222582676352077,1.0001951583946311,1.1062031221101571,1.0023613389890897,0.195,0.38049999999999995,0.006833333333333334,1.7642127331146165,0.11113734344722717,1.762613179639732,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,1.0,2.0370767292768135,1.0185383646384067,0.35547268389126263,0.04305932047673393,0.26832708590215004,0.43813357525075325,0.3474041644456172,0.07439462895094044,0.25521610093430036,0.4974363798453574,0.22436077396366244,0.17993910580972844,-0.23556561927474973,0.5119068625573844,0.988772629394254,0.0044208847415810205,0.9786529810849576,0.9934974998357881,1.2034183474912745,1.1682705027172071,1.412143805369177,1.1073775086313953,0.20400000000000001,0.3115,0.007166666666666667,1.7671487756619446,0.12327530587887232,1.7647505319900185,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,1.0,2.0370767292768135,1.1882947587448078,0.35005579962576866,0.051079098196307966,0.2527495191605141,0.46946733427879145,0.30588885705087854,0.05680590015292462,0.20105690017773803,0.38898347007843737,0.7332704643278498,0.11612359463726156,0.5461214616987232,0.9689261020780555,0.983012761967791,0.0030457042691553644,0.9774075467991733,0.986386563163509,1.0189704788997824,1.140827832785067,1.29845586292205,2.4475013591229535,0.1845,0.479,0.006333333333333333,1.7628472677777853,0.11392188597761227,1.761065210318564,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,1.0,2.0370767292768135,1.3580511528512091,0.29580878294969676,0.08595142240411234,0.15376574279887523,0.43907476045311944,0.27390005269492274,0.1616862895567679,0.10294828656710132,0.5149372452246753,0.6456308146654236,0.2627323703376104,0.042499213861853916,0.9744038616714045,0.9860190855697206,0.004607872756245716,0.9717875204844826,0.9924007456344294,2.571224175477506,5.22051057409212,1.0052421916877885,1.0498625715296952,0.1815,0.538,0.0065,1.7620887291469527,0.0555498232543661,1.763117952042434,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,2.5,1.3580511528512091,0.8487819705320057,0.41897994158192503,0.04031754605660825,0.33958724277787383,0.4947994665480534,0.6752045939250099,0.04014160754225891,0.586661833322447,0.7545187744895182,0.9539345595821647,0.028189664651784647,0.8829718603450522,0.9895682903881654,0.9843236653103083,0.0021234541289038436,0.9808074234691654,0.9876282088906679,1.0016495107955783,1.2749853733173047,1.140080218194518,1.2551328049067279,0.195,0.8415,0.007,1.6618514457828262,0.07016602828811613,1.6621654894260272,0.9330453563714903
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,2.5,1.3580511528512091,1.0185383646384067,0.43253549708247063,0.037259924185962245,0.3619704286483395,0.5071150997572897,0.7359306212621982,0.05487578783114987,0.6174521082939078,0.8069466272863473,0.9534001636689147,0.03633670827249736,0.8608386027251698,0.9897371272717361,0.9890258106650643,0.0030229337741962442,0.9837509260037954,0.9936937925284687,1.0052086747573752,1.2406985269062947,1.167314487043471,1.002501159258966,0.1835,0.7809999999999999,0.005833333333333334,1.6470116279147204,0.06373744591781777,1.6475580652056288,0.937365010799136
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,2.5,1.3580511528512091,1.1882947587448078,0.4286875760078219,0.041497080800803214,0.3479189355876599,0.5057037045905961,0.7430050259696197,0.036240319079320724,0.6670598986994206,0.8038294655749244,0.9394626269828948,0.0440156550650861,0.8367603137042875,0.9899560838701453,0.9855946397325117,0.004511955749650929,0.9775830658108903,0.9901842649663678,0.9998026319919585,0.9997690940912014,1.1273626698489256,1.967538563316537,0.2005,0.7629999999999999,0.0061666666666666675,1.6532775833929712,0.060679918330286006,1.6539507360123025,0.9395248380129589
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,2.5,1.3580511528512091,1.3580511528512091,0.30514194720596616,0.13995645357301287,0.10793098898901059,0.5057584724517887,0.3994460960839567,0.3384306169207281,0.05380906738842384,0.7798411298207115,0.5455908690279744,0.39304816017317484,-0.023408125501561766,0.9870203153788204,0.9754054264023292,0.009032320183659901,0.9625151163222844,0.9887661819874562,4.95980957524107,25.738472304508633,5.439492441020468,1.4691059983918837,0.206,0.526,0.008666666666666666,1.7022023277357545,0.013281771772672745,1.7039916685882277,0.9222462203023758
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,2.5,1.6975639410640113,0.8487819705320057,0.376874228769616,0.03889359885866435,0.3069405329160895,0.46514649429763416,0.40181926427651626,0.01741768886440353,0.3648363069731806,0.4365222943318654,0.8514877300266418,0.07300669195558297,0.7242675453417234,0.9752547322283125,0.9831502089533618,0.004043779453348537,0.9772463507958083,0.9874521595017152,1.0209245272844183,1.056800071532037,1.1525097224583907,6.756127093570105,0.1885,0.5935,0.007166666666666667,1.7386198819517333,0.11585780313301217,1.7366317584260684,0.9460043196544277
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,2.5,1.6975639410640113,1.0185383646384067,0.36845814610499655,0.046280170438042265,0.27601028402217254,0.46197074205103694,0.47761919345627346,0.03562193878837025,0.42216991590288844,0.5806229587856327,0.9121682253345735,0.0980779288448695,0.6020292204690874,0.9882290759422628,0.9764068953870394,0.03413968349064397,0.9377215771373347,0.9904783309603227,1.0025010001512793,1.4851996868544008,1.2898011211232865,1.0522888949131968,0.20450000000000002,0.6855,0.006500000000000001,1.7201945022369158,0.09315706543179975,1.7195281370616202,0.9481641468682506
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,2.5,1.6975639410640113,1.1882947587448078,0.3854925275878843,0.047026714286197834,0.30075267452926246,0.480551176123899,0.5044255575404605,0.05074674410543468,0.3866822992026535,0.5940395953249304,0.8626822450001116,0.09813455086198651,0.6583961962408318,0.9821578787012455,0.9833745414739843,0.004814981521984401,0.9720383686710669,0.9883938567474898,1.080447406042451,1.238208505423113,2.012320333372164,1.0227310388689033,0.183,0.6234999999999999,0.004666666666666667,1.7210108854828368,0.10777659576204955,1.7194907744151149,0.9524838012958964
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,2.5,1.6975639410640113,1.3580511528512091,0.3766563085230053,0.039625179494987776,0.30301901556112915,0.45925091291598963,0.46185346470795885,0.07293481087573694,0.378913708981328,0.6163993767004088,0.934046698846288,0.06577879081818572,0.7691146738485346,0.99,0.9902967087840647,0.004400003544795129,0.9714679102227151,0.994358556971345,1.0559121125265791,2.181304428329518,1.0011916119048514,1.3278725802318985,0.195,0.7115,0.008166666666666668,1.717862196475561,0.10266156705182834,1.7166466938287508,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,2.5,2.0370767292768135,0.8487819705320057,0.5245187607583711,0.031061210190019665,0.463460879607937,0.5864616973093352,0.7791697892905557,0.03345502514748462,0.7192524439720368,0.8413048483034568,0.32058689160998194,0.08926319363314549,0.1449993660934471,0.5107610157024831,0.6799750101545399,0.0039787477715900075,0.677784867762635,0.6931303354326693,1.0145892847450142,1.0114781944881766,1.0599033013486183,1.1072698914133914,0.198,0.3075,0.007,1.8172721987082172,0.272135668346824,1.7987240881255318,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,2.5,2.0370767292768135,1.0185383646384067,0.38740751003773394,0.08455781010159966,0.255510255099451,0.551097543689672,0.4320944605674283,0.08311900210715953,0.3239127473118866,0.5719750726962254,0.47601045208933956,0.19899601894095384,0.03776530963219976,0.7392046563054309,0.922005944613077,0.1261831375831874,0.6779452036174985,0.9917356018441202,1.7458426671142617,1.2739212202123242,1.5522358710373279,1.3433067403113539,0.2135,0.375,0.006333333333333333,1.7658214339537,0.15113187105733966,1.761245083498708,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,2.5,2.0370767292768135,1.1882947587448078,0.34100896621186866,0.06048880864923329,0.21738917969550214,0.44883072560301435,0.2968867954825088,0.016405924891973147,0.25800022511608434,0.3352096901614093,0.4494794799327758,0.1421877695238259,0.22744527181673424,0.8326331338021744,0.9801690227810355,0.004486920138621215,0.9757374955259154,0.9885604788047605,1.3035913688046523,1.0074184860325965,1.338435217946653,2.3275681341337386,0.1935,0.372,0.005333333333333334,1.7621520116802076,0.10480577484016212,1.7609352215806453,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,2.5,2.0370767292768135,1.3580511528512091,0.3273732132454741,0.040517882091181595,0.2480960098502232,0.405794574222541,0.37425684655730906,0.05218726162278941,0.30200648141446484,0.4987762944075639,0.602332822545077,0.16485879466435915,0.2640168758421073,0.87233497266702,0.9822500255034761,0.00483461693972195,0.9745597831544939,0.9930200105820033,1.003704251374557,1.004269836110376,1.0688362976672414,1.7398858236960615,0.2005,0.3905,0.007833333333333333,1.7570789971774974,0.08265272918698852,1.7570324035298805,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,5.0,1.3580511528512091,0.8487819705320057,0.4541110807321003,0.05263236145090772,0.352035555592794,0.5456771858321128,0.7567668084903144,0.10292011510207041,0.6095129872728784,0.9023261290807283,0.7230548731772581,0.22724941908429225,0.36965316697704104,0.9790280812662513,0.8277219520010363,0.15047852858258057,0.6732366688540602,0.9813685202608339,1.798393319618621,3.929270676460955,4.994580867157656,47.794407553540395,0.2245,0.5605,0.005166666666666667,1.7141276785330979,0.14589607647656386,1.7097548869687653,0.9265658747300216
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,5.0,1.3580511528512091,1.0185383646384067,0.4166727647139473,0.042712454565197754,0.3302941813566232,0.5053836838533899,0.7283508263405556,0.032914146671714765,0.6725178741767645,0.7881175617869312,0.9091546534376819,0.05883180232357806,0.7859115762517709,0.99,0.9806980059063408,0.0022776257391629202,0.9774576309196193,0.9844772420016149,0.9994390019338502,1.1661564022562352,1.1824497779205494,0.9999557305759335,0.216,0.6970000000000001,0.006833333333333334,1.6594031642850875,0.05666475781569642,1.6602292705703583,0.9308855291576674
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,5.0,1.3580511528512091,1.1882947587448078,0.43285613016688657,0.040760378922233956,0.34964058314875673,0.5118104276591472,0.7531484719554871,0.03207957803170593,0.6974157524145982,0.8065159417142406,0.929628238465523,0.05187291580646438,0.8058157379607546,0.99,0.9855270675817365,0.005299442836261868,0.9730863932336368,0.9915540419243296,1.0098000697781815,1.0299374252998417,1.2946223079279005,1.0104396283290122,0.211,0.739,0.008166666666666666,1.6484127321681572,0.0631439936474979,1.648984616782141,0.9395248380129589
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,5.0,1.3580511528512091,1.3580511528512091,0.4350849695201247,0.04267214441106893,0.35750086081958027,0.5239233228923235,0.7561265997563396,0.03914046964098381,0.6769875825134817,0.8307548665673135,0.9415047109422344,0.03176625133348604,0.8750302845113623,0.9885790884959408,0.9819963324824598,0.003647454432655918,0.9707415974188258,0.9851553617935194,1.0233716323119117,1.013350148492191,1.0702164544274064,1.0231074889190934,0.1985,0.8095,0.0085,1.6507356103135251,0.0689410657538608,1.6510793468773088,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,5.0,1.6975639410640113,0.8487819705320057,0.3742701643229707,0.04308218574912753,0.2903880283089375,0.4550028385540752,0.41607348703497693,0.03664609469175182,0.3644672679529885,0.49850496867383615,0.7906366918046024,0.1699998622646013,0.2654570641156975,0.9762729490312111,0.9860510430122479,0.005746719989740369,0.9768922994672211,0.9925978892316212,0.9992971209879998,1.109049572055076,1.0056034638232723,3.3280626019709127,0.196,0.5455000000000001,0.005666666666666667,1.7386109419977074,0.11543564517005014,1.736650962203428,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,5.0,1.6975639410640113,1.0185383646384067,0.3745562390320512,0.05448501542388314,0.2887787352265798,0.5227309866220028,0.4099134299444303,0.07127456932177904,0.310692412994896,0.5930452259927146,0.8855522353316241,0.08649144469492914,0.673093536172675,0.9880717493841332,0.9566192246728306,0.07264149090294832,0.680088059790997,0.9827637733361186,1.268145089089657,1.0677483229443678,1.0482607807086552,1.10659035190017,0.2155,0.624,0.008166666666666666,1.7331793140817882,0.10914336377156947,1.7316103625289272,0.9481641468682506
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,5.0,1.6975639410640113,1.1882947587448078,0.3611505305540187,0.04319406821079327,0.2731307435743767,0.43790515819584913,0.470876400946935,0.03319650280432899,0.4123665818528687,0.5390402454698965,0.8347246609081992,0.15136840657665698,0.4146442590188866,0.9830647402777873,0.9814139039392746,0.004208038482609068,0.9733469689263542,0.9877750106151711,1.0969352193993955,1.1797503199471642,1.0004283035108854,1.4565885993478052,0.187,0.604,0.008333333333333333,1.7249866364164126,0.09372638236668071,1.7243015669143749,0.9460043196544277
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,5.0,1.6975639410640113,1.3580511528512091,0.36634084385525006,0.04657430782061439,0.27595808156196283,0.46076191884142104,0.44343873302510833,0.06761688950279651,0.3303499966187124,0.5793692042160927,0.9109845848782512,0.0422739686595501,0.8189655138541816,0.970712350492474,0.9867394026992107,0.004274994875267111,0.978358359436232,0.992096587910314,1.0693592064097743,1.9307085568963538,1.0156300087408994,1.4625085736464958,0.1945,0.6990000000000001,0.008333333333333333,1.7246275374377371,0.1003036845146057,1.7235705679641242,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC0p849,"Beta(3,2)",3.0,2.0,5.0,5.0,2.0370767292768135,0.8487819705320057,0.4526427690856417,0.079735926260805,0.31464364464513717,0.5731581893535049,0.5304555371766699,0.23435768300287746,0.264528017517093,0.8088592711549281,0.21284902354040455,0.2876838584005418,-0.30386124670246406,0.7199373126274139,0.8409090266300476,0.14833087875707646,0.6878144433633407,0.9916846654894312,2.5873528828248955,9.869451373183145,1.282876018873341,42.96849488000747,0.196,0.36250000000000004,0.0055,1.7780107371576643,0.20882248088895208,1.7676152450556168,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p02,"Beta(3,2)",3.0,2.0,5.0,5.0,2.0370767292768135,1.0185383646384067,0.4310831627001289,0.10529905828503446,0.25941204953561764,0.5771815419994197,0.45690155284431455,0.1685224679630551,0.249318369303142,0.6891451477849103,0.5915014885500698,0.22803426762092266,0.16074382455173652,0.9554549203200837,0.8222334434044127,0.15812415592287782,0.6523011715332839,0.9846330262635732,3.4153565400944186,5.848604212121483,1.5286584115890094,56.2247282302276,0.1985,0.441,0.006500000000000001,1.7685997745510125,0.19086544565180819,1.7601724734482802,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p19,"Beta(3,2)",3.0,2.0,5.0,5.0,2.0370767292768135,1.1882947587448078,0.31920764097942467,0.04195042917166586,0.2540274951827367,0.415517456711651,0.336136184653355,0.0490880841799919,0.2549658457789723,0.4405914766354621,0.21322238212559716,0.09649691420821138,-0.018125914044800493,0.37093323552036606,0.9790839079923505,0.004528888684270719,0.9682183266794722,0.9835269750862524,1.0033582799517835,1.0084214489478054,1.26657349583587,1.3081250043077592,0.20700000000000002,0.3225,0.0065,1.7650100806313973,0.0884468123970008,1.7646993516842369,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p36,"Beta(3,2)",3.0,2.0,5.0,5.0,2.0370767292768135,1.3580511528512091,0.34109975391860514,0.047502762851064154,0.24059316846934872,0.4224123165168301,0.29091889835957574,0.05507204650520059,0.2218181351214152,0.4411853568212868,0.5566527240194633,0.233371668550264,0.12079344750707158,0.8841379541199704,0.9824536109783569,0.0029014471831684484,0.9733823007417978,0.9868212758508976,1.0027164922609881,1.1535958738704506,2.3064611279969363,1.028925288244241,0.20750000000000002,0.3935,0.005333333333333333,1.764746861547567,0.10192468998278358,1.7637067029174323,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,1.0,1.3580511528512091,0.8487819705320057,0.4233815370814563,0.04152856160846877,0.34048946946320374,0.5033414005904919,0.7143729656373861,0.034780482567827425,0.6431485336043352,0.7726139247926095,0.940311114867919,0.04149648291358186,0.8525818347444882,0.99,0.9870927354075567,0.0026780842447415294,0.9840688724478096,0.9908336903909701,1.0389652211595433,1.0840284485447451,1.322214552774759,3.621095646331986,0.20700000000000002,0.7685,0.006666666666666666,1.66036155085063,0.0636230634343197,1.6609367610693835,0.9395248380129589
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC1p02,"Beta(3,2)",3.0,2.0,10.0,1.0,1.3580511528512091,1.0185383646384067,0.4370672596059802,0.04248941203186647,0.3478776735038618,0.5153881560473538,0.7496200281850036,0.04567916801471034,0.6189572300894987,0.8252412348132042,0.9633463230003315,0.02807433577101087,0.8849942647098207,0.99,0.9890007671154779,0.004192874399925294,0.9777217629750324,0.9943626566011399,0.9992857107008163,1.0051083351220742,1.3023725835271658,1.006873903065726,0.1985,0.8165,0.005666666666666667,1.6553833162824494,0.06481032577530525,1.6559033262544927,0.9395248380129589
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC1p19,"Beta(3,2)",3.0,2.0,10.0,1.0,1.3580511528512091,1.1882947587448078,0.38995174914186714,0.0528379395963527,0.3036617406528037,0.49024385443923446,0.5463534390839919,0.25157040918378015,0.19170100339693044,0.8445795575870707,0.9264970827105744,0.06977140681287769,0.7662729823639475,0.99,0.9812728027649124,0.006275931916327734,0.9709198281776792,0.9881808046286823,1.7394210111191815,3.8379782705974947,1.6379810548813032,0.9997366543989192,0.202,0.7745,0.008333333333333333,1.6894717440849047,0.07173522003821879,1.6897739092469837,0.9308855291576674
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p36_sigC1p36,"Beta(3,2)",3.0,2.0,10.0,1.0,1.3580511528512091,1.3580511528512091,0.429323359988737,0.04559307341421959,0.342609504260492,0.5202078466741411,0.7280023479310924,0.07430554317309851,0.5190182154370243,0.8174953314564539,0.9487025167202803,0.029149823512900803,0.8861312816075337,0.9883162600776444,0.9852687850698437,0.004795428240107501,0.9747894524224442,0.9912154040638746,1.005108985568696,1.055360842206061,1.0479064990048916,1.02514191949783,0.21350000000000002,0.8125,0.006833333333333334,1.65697361588387,0.058986987071344435,1.6577144934307106,0.9352051835853131
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC0p849,"Beta(3,2)",3.0,2.0,10.0,1.0,1.6975639410640113,0.8487819705320057,0.3872185037898275,0.04154295291803749,0.30601430072937175,0.4671107975344447,0.42806725461858686,0.04947640231620373,0.34858866260612814,0.5508730193023655,0.8638084154709239,0.1296552129648639,0.5418235045932219,0.9856221718647874,0.9831097923146563,0.0026003014065234848,0.9797976986152638,0.9885567972686727,1.140531261215649,1.1133841410020202,1.1463196143399201,3.8393131404590886,0.20800000000000002,0.6245,0.005,1.7365224813297342,0.1232048902833345,1.73401992660543,0.9416846652267818
