ID,timepoint,is_original_missing,is_validation_holdout,posterior_mean,posterior_se,ci_2_5,ci_97_5
200,Y_t2,True,False,0.39500840518215385,1.4000657796859741,-2.2124669551849365,3.163778066635132
200,Y_t3,True,False,0.4048115927183781,1.4399046897888184,-2.347334146499634,3.2427375316619873
201,Y_t1,False,True,0.29959272217033944,1.4409047365188599,-2.5692944526672363,3.1665308475494385
201,Y_t2,True,False,0.34174835580630436,1.3673477172851562,-2.237571954727173,3.1203956604003906
201,Y_t3,True,False,0.37162184587891633,1.4051698446273804,-2.3967106342315674,3.1061668395996094
202,Y_t3,True,False,0.46323587552887535,1.4463716745376587,-2.187150001525879,3.3558075428009033
203,Y_t1,False,True,0.4037208610587057,1.4234018325805664,-2.4133365154266357,3.2109408378601074
203,Y_t2,True,False,0.3901627147374285,1.4307003021240234,-2.4751720428466797,3.0921316146850586
203,Y_t3,True,False,0.4208755739424882,1.4279727935791016,-2.3461520671844482,3.1861727237701416
204,Y_t2,True,False,0.21256646850101862,1.397005319595337,-2.4367542266845703,2.863668918609619
204,Y_t3,True,False,0.3988229444113127,1.417075514793396,-2.3435428142547607,3.110783576965332
205,Y_t2,True,False,0.3245327241162319,1.39595365524292,-2.4412691593170166,3.0778799057006836
205,Y_t3,True,False,0.35481031815806907,1.3957889080047607,-2.376633405685425,3.0538923740386963
207,Y_t3,True,False,0.4316080513555004,1.3828550577163696,-2.3182120323181152,3.108452558517456
209,Y_t1,False,True,0.3909143255029617,1.4269540309906006,-2.3114798069000244,3.065751075744629
209,Y_t2,True,False,0.28792069895954653,1.470182180404663,-2.4941818714141846,3.231482744216919
209,Y_t3,True,False,0.37774610993979,1.3859553337097168,-2.3851561546325684,3.130542755126953
210,Y_t1,False,True,0.36053773388276644,1.454354166984558,-2.4198665618896484,3.1868863105773926
210,Y_t2,False,True,0.34566439196404763,1.4247952699661255,-2.4354639053344727,3.1355772018432617
210,Y_t3,False,True,0.36518897596254035,1.429690957069397,-2.425001859664917,3.118295907974243
211,Y_t1,False,True,0.3923478917533589,1.415283203125,-2.266671895980835,3.293686628341675
212,Y_t3,True,False,0.3687099834674559,1.4729312658309937,-2.604323625564575,3.3584020137786865
213,Y_t2,True,False,0.3562704696336798,1.4205167293548584,-2.515716075897217,3.100459575653076
213,Y_t3,True,False,0.446812279087592,1.4505138397216797,-2.5453338623046875,3.3345589637756348
214,Y_t1,False,True,0.45723018881452665,1.4512689113616943,-2.2268526554107666,3.246129274368286
214,Y_t2,True,False,0.3892715051796062,1.438947319984436,-2.500856399536133,3.1763927936553955
214,Y_t3,True,False,0.4165738076901841,1.4686400890350342,-2.5070199966430664,3.3344357013702393
215,Y_t2,True,False,0.37868616865486304,1.4368737936019897,-2.3702542781829834,3.1348819732666016
215,Y_t3,True,False,0.3330551348882158,1.413933515548706,-2.436779737472534,3.1557812690734863
217,Y_t2,True,False,0.34794654470128145,1.4439619779586792,-2.515789270401001,3.185560703277588
217,Y_t3,True,False,0.34004044692231283,1.4141777753829956,-2.4562528133392334,3.075568914413452
220,Y_t2,True,False,0.3136744254565508,1.4448431730270386,-2.3660547733306885,3.2467243671417236
220,Y_t3,True,False,0.24722367536353432,1.4435807466506958,-2.5299508571624756,3.0702695846557617
223,Y_t3,True,False,0.38646653684319987,1.3988943099975586,-2.23688006401062,3.091108560562134
224,Y_t1,False,True,0.39253776181135835,1.4510129690170288,-2.4377872943878174,3.173964500427246
225,Y_t2,True,False,0.39774282922737847,1.4543273448944092,-2.395372152328491,3.3535914421081543
225,Y_t3,True,False,0.3691265343149545,1.446478009223938,-2.4954352378845215,3.1935172080993652
227,Y_t2,True,False,0.35141909913113456,1.4229382276535034,-2.428264617919922,3.153907299041748
227,Y_t3,True,False,0.31087153054753885,1.4365622997283936,-2.6860086917877197,2.9869155883789062
228,Y_t2,True,False,0.3729236795606179,1.3804056644439697,-2.223405599594116,3.2269704341888428
228,Y_t3,True,False,0.41690235556756094,1.3730494976043701,-2.3834939002990723,3.056828737258911
229,Y_t2,True,False,0.42408617351417094,1.4422544240951538,-2.356151819229126,3.1311683654785156
229,Y_t3,True,False,0.2878782020275654,1.4406732320785522,-2.527625322341919,3.0606729984283447
230,Y_t2,True,False,0.38995046316322957,1.4358983039855957,-2.413994073867798,3.116995334625244
230,Y_t3,True,False,0.32839295350470504,1.4390559196472168,-2.482058525085449,3.070244789123535
231,Y_t3,True,False,0.39131287069297116,1.445216417312622,-2.4940905570983887,3.1892006397247314
232,Y_t2,True,False,0.3301154321068086,1.415618658065796,-2.3199410438537598,3.1412041187286377
232,Y_t3,True,False,0.40341396963283815,1.3960267305374146,-2.413142681121826,3.167696237564087
233,Y_t1,False,True,0.379296094349454,1.4356948137283325,-2.4519622325897217,3.1564736366271973
233,Y_t2,True,False,0.39756836997100475,1.4167975187301636,-2.398264169692993,3.0903217792510986
233,Y_t3,True,False,0.3954640735714547,1.4150053262710571,-2.372732400894165,3.136077404022217
234,Y_t3,True,False,0.3897946746350792,1.394084095954895,-2.371311664581299,3.171551465988159
235,Y_t2,True,False,0.3501736733221878,1.4483309984207153,-2.552844524383545,3.251704692840576
235,Y_t3,True,False,0.4400830275390455,1.3852670192718506,-2.189049482345581,3.2696495056152344
236,Y_t3,True,False,0.2876903074214042,1.3901225328445435,-2.404815673828125,2.9063568115234375
237,Y_t2,True,False,0.4538964568151368,1.4305042028427124,-2.388200521469116,3.2021644115448
237,Y_t3,True,False,0.36347603470473083,1.3857653141021729,-2.337531805038452,3.2052628993988037
238,Y_t2,True,False,0.4225586437295218,1.4100145101547241,-2.333306074142456,3.0941967964172363
238,Y_t3,True,False,0.4789023771709452,1.3948867321014404,-2.2866060733795166,3.216218948364258
239,Y_t3,True,False,0.3513467650115255,1.4193902015686035,-2.4922707080841064,3.1034414768218994
240,Y_t2,True,False,0.3720177609156482,1.4456347227096558,-2.4718170166015625,3.1374337673187256
240,Y_t3,True,False,0.30090424794904813,1.4521026611328125,-2.496974229812622,3.135537624359131
242,Y_t1,False,True,0.3901031459383198,1.4365203380584717,-2.5094106197357178,3.202207326889038
242,Y_t3,False,True,0.3008231648783283,1.4506875276565552,-2.468383550643921,3.106131076812744
243,Y_t3,False,True,0.36091223858498006,1.4345778226852417,-2.51662540435791,3.100735902786255
244,Y_t3,True,False,0.3428853032007521,1.3855071067810059,-2.4084248542785645,2.995558977127075
245,Y_t1,False,True,0.3765361734381992,1.4530683755874634,-2.676058292388916,3.1591296195983887
245,Y_t2,True,False,0.3090557007209805,1.4251588582992554,-2.4564208984375,3.1091864109039307
245,Y_t3,True,False,0.4465549258044984,1.4573153257369995,-2.570582151412964,3.3037149906158447
246,Y_t2,False,True,0.39008393614779013,1.442548394203186,-2.415958881378174,3.3159520626068115
246,Y_t3,False,True,0.35899165762896545,1.4488180875778198,-2.3366284370422363,3.217571973800659
247,Y_t2,True,False,0.36560819488642393,1.4304920434951782,-2.4778923988342285,3.200845241546631
247,Y_t3,True,False,0.3185869008707479,1.4603396654129028,-2.492314100265503,3.3045942783355713
248,Y_t3,True,False,0.3832967550712506,1.4415948390960693,-2.4092965126037598,3.2392542362213135
250,Y_t2,True,False,0.39073500933233263,1.4277628660202026,-2.365245819091797,3.115628719329834
250,Y_t3,True,False,0.3883096024248913,1.3836740255355835,-2.351846933364868,3.057583808898926
252,Y_t1,False,True,0.4493893027269439,1.4606519937515259,-2.2646965980529785,3.3942203521728516
252,Y_t2,True,False,0.4738264372561267,1.4719003438949585,-2.386768102645874,3.4230573177337646
252,Y_t3,True,False,0.35863038293181043,1.4096698760986328,-2.3824570178985596,3.1910171508789062
253,Y_t3,False,True,0.3319440076403921,1.4132710695266724,-2.3521502017974854,3.131089925765991
254,Y_t3,False,True,0.38213493868035764,1.4961172342300415,-2.3869009017944336,3.3801109790802
255,Y_t3,True,False,0.3439462277131021,1.3972913026809692,-2.453296661376953,3.0210423469543457
257,Y_t2,True,False,0.30576774458335854,1.4328007698059082,-2.513113498687744,3.0986504554748535
257,Y_t3,True,False,0.33116047830810935,1.3969844579696655,-2.52107834815979,3.0054941177368164
258,Y_t2,True,False,0.40257371778491935,1.4726319313049316,-2.382079601287842,3.18135404586792
258,Y_t3,True,False,0.3532896815503349,1.458187460899353,-2.661167621612549,3.200993299484253
259,Y_t3,True,False,0.37564676796621366,1.37624990940094,-2.355285882949829,3.072033643722534
260,Y_t2,True,False,0.3246479852134678,1.4080572128295898,-2.368182897567749,3.039703369140625
260,Y_t3,True,False,0.33413413236915357,1.4625188112258911,-2.664515972137451,3.1300907135009766
262,Y_t2,True,False,0.457841273091788,1.40084707736969,-2.2288522720336914,3.1281235218048096
262,Y_t3,True,False,0.4569465959760993,1.4191075563430786,-2.395030975341797,3.1611697673797607
263,Y_t1,False,True,0.41648542886493034,1.4103741645812988,-2.310089349746704,3.2028403282165527
263,Y_t3,True,False,0.3704012307625211,1.4663704633712769,-2.38726544380188,3.2148542404174805
265,Y_t2,True,False,0.33039599346173265,1.3992321491241455,-2.3357644081115723,3.094557285308838
265,Y_t3,True,False,0.3717707029153311,1.368512511253357,-2.2418296337127686,3.099562644958496
266,Y_t3,True,False,0.330513196641503,1.420062780380249,-2.637775421142578,3.0510096549987793
267,Y_t1,False,True,0.37933572887248423,1.4575339555740356,-2.4348442554473877,3.2799265384674072
267,Y_t3,False,True,0.3403313518675215,1.4098665714263916,-2.3837506771087646,3.235793113708496
268,Y_t3,True,False,0.4025385951276746,1.4388164281845093,-2.3853137493133545,3.2273547649383545
269,Y_t1,False,True,0.34643613630215464,1.4299876689910889,-2.6361801624298096,3.1349635124206543
269,Y_t2,True,False,0.3357720734673098,1.405633568763733,-2.4034841060638428,3.0867996215820312
269,Y_t3,True,False,0.34450645041534744,1.4286283254623413,-2.411655902862549,3.016148328781128
270,Y_t1,False,True,0.31161540515856706,1.4146928787231445,-2.410250663757324,3.1207339763641357
270,Y_t2,True,False,0.4250559903244361,1.4430686235427856,-2.43735408782959,3.340142011642456
270,Y_t3,True,False,0.3826598268028281,1.3899950981140137,-2.234384298324585,3.0983238220214844
271,Y_t2,False,True,0.3639940309847357,1.422073483467102,-2.4737777709960938,3.0087101459503174
272,Y_t3,True,False,0.4100112210089887,1.4173784255981445,-2.361091136932373,3.0744404792785645
273,Y_t1,False,True,0.36119018482317483,1.462144374847412,-2.5036606788635254,3.2492105960845947
273,Y_t2,True,False,0.32487589633405667,1.4559993743896484,-2.5378899574279785,3.1163241863250732
273,Y_t3,True,False,0.41938342018026586,1.4202940464019775,-2.4782254695892334,3.061288595199585
275,Y_t2,False,True,0.350770118358985,1.4380738735198975,-2.3464460372924805,3.059098720550537
275,Y_t3,False,True,0.4055798510711748,1.3926312923431396,-2.2221622467041016,3.1401660442352295
276,Y_t2,True,False,0.4005300205822546,1.397510290145874,-2.3053207397460938,3.159160852432251
276,Y_t3,True,False,0.4099985288849814,1.4381910562515259,-2.3101062774658203,3.3096208572387695
277,Y_t3,True,False,0.31436565540393213,1.4296284914016724,-2.5372729301452637,3.1318020820617676
278,Y_t2,False,True,0.36005152229986725,1.4089816808700562,-2.428961992263794,3.0564029216766357
281,Y_t2,False,True,0.3933381841121072,1.441178321838379,-2.393040895462036,3.1643614768981934
282,Y_t3,False,True,0.39058412608802123,1.442224144935608,-2.4060535430908203,3.170342206954956
283,Y_t2,False,True,0.3471359534076708,1.435326337814331,-2.359400749206543,3.1649961471557617
286,Y_t3,True,False,0.456743658158258,1.494215488433838,-2.4681410789489746,3.3881266117095947
288,Y_t1,False,True,0.32046767228866435,1.4475606679916382,-2.6139867305755615,3.1606290340423584
288,Y_t2,True,False,0.34181040652260103,1.3884919881820679,-2.367316484451294,2.991617202758789
288,Y_t3,True,False,0.3133392261313516,1.4520645141601562,-2.5512051582336426,3.1046717166900635
289,Y_t2,True,False,0.32034112047937985,1.434278964996338,-2.3821635246276855,3.2325026988983154
289,Y_t3,True,False,0.34110897008976515,1.409622311592102,-2.3450613021850586,3.142197370529175
290,Y_t2,True,False,0.26190090836722113,1.4225168228149414,-2.6550748348236084,2.8874125480651855
290,Y_t3,True,False,0.3791806710403114,1.4221632480621338,-2.3947997093200684,3.002556085586548
291,Y_t3,True,False,0.35402140021651585,1.42719304561615,-2.390782117843628,3.270815372467041
292,Y_t2,True,False,0.36927648781734257,1.4202847480773926,-2.3686511516571045,3.262925624847412
292,Y_t3,True,False,0.3536589080023552,1.4768855571746826,-2.509960889816284,3.1558899879455566
293,Y_t1,False,True,0.35524950796106775,1.4160164594650269,-2.4375038146972656,2.881216526031494
293,Y_t2,True,False,0.34572261279292815,1.456748604774475,-2.5409433841705322,3.0999443531036377
293,Y_t3,True,False,0.4048691567719405,1.3928903341293335,-2.221623420715332,3.198094606399536
294,Y_t2,True,False,0.34181793676858696,1.4415061473846436,-2.476454496383667,3.2564330101013184
294,Y_t3,True,False,0.5254737006063459,1.48904550075531,-2.2955338954925537,3.5113673210144043
295,Y_t2,False,True,0.3379403988701254,1.4107321500778198,-2.466996431350708,3.1358325481414795
295,Y_t3,True,False,0.39263431834466234,1.4399900436401367,-2.4503002166748047,3.4053640365600586
296,Y_t2,True,False,0.3181970236825726,1.4992048740386963,-2.6160552501678467,3.423987627029419
296,Y_t3,True,False,0.34954516562283783,1.4532201290130615,-2.297100067138672,3.150244951248169
297,Y_t2,True,False,0.34456323755215945,1.4528709650039673,-2.414440870285034,3.3439807891845703
297,Y_t3,True,False,0.3964255296991902,1.4173637628555298,-2.4047107696533203,3.152315855026245
298,Y_t3,True,False,0.3507758973155347,1.4635136127471924,-2.60965633392334,3.1871814727783203
299,Y_t2,False,True,0.4737573016505949,1.3791136741638184,-2.0797481536865234,3.268868923187256
299,Y_t3,True,False,0.35610558894284927,1.4458394050598145,-2.6133410930633545,3.1093149185180664
300,Y_t2,False,True,0.3984797469225141,1.4109563827514648,-2.359405279159546,3.1660826206207275
300,Y_t3,True,False,0.40016086203942414,1.4184520244598389,-2.3842740058898926,3.1831839084625244
301,Y_t2,False,True,0.34524268805919867,1.4272514581680298,-2.542424201965332,3.071408748626709
302,Y_t3,True,False,0.3097794188155687,1.4381699562072754,-2.4081640243530273,3.097627639770508
303,Y_t3,False,True,0.4023486049875793,1.4065742492675781,-2.3882501125335693,3.108612537384033
304,Y_t2,True,False,0.32772486869965783,1.4425106048583984,-2.5114996433258057,3.2173352241516113
304,Y_t3,True,False,0.32902298121439044,1.4186707735061646,-2.436023235321045,3.0839035511016846
305,Y_t2,True,False,0.36040022331190824,1.4192159175872803,-2.4269704818725586,3.1267435550689697
305,Y_t3,True,False,0.40195543821925905,1.3941799402236938,-2.3536081314086914,3.113823652267456
306,Y_t2,False,True,0.38998163328139507,1.4389619827270508,-2.510683298110962,3.160355806350708
306,Y_t3,True,False,0.3635060469745615,1.4387294054031372,-2.419018507003784,3.257352828979492
308,Y_t2,True,False,0.2635749689377113,1.402252197265625,-2.6206259727478027,3.0530660152435303
308,Y_t3,True,False,0.3763555305970754,1.4035468101501465,-2.357218027114868,3.188514232635498
309,Y_t3,True,False,0.401868779645664,1.4147340059280396,-2.4404518604278564,3.2037346363067627
311,Y_t2,True,False,0.40550951090168463,1.4100854396820068,-2.4394562244415283,2.9743194580078125
311,Y_t3,True,False,0.30795677126899595,1.4210697412490845,-2.3354036808013916,3.237865686416626
312,Y_t1,False,True,0.34678814572609473,1.3950377702713013,-2.3821816444396973,2.985037326812744
312,Y_t2,False,True,0.4026914187662818,1.4282732009887695,-2.3698558807373047,3.1810171604156494
313,Y_t1,False,True,0.35391045923320286,1.4066731929779053,-2.2159385681152344,3.1934947967529297
313,Y_t2,True,False,0.3684454197541342,1.4490262269973755,-2.5046424865722656,3.130182981491089
313,Y_t3,True,False,0.34283394967493436,1.410405158996582,-2.3206632137298584,3.1218619346618652
314,Y_t1,False,True,0.389274900807021,1.4407130479812622,-2.4155564308166504,3.1725821495056152
314,Y_t2,True,False,0.37977244745908245,1.3830004930496216,-2.2162554264068604,3.0787758827209473
314,Y_t3,True,False,0.26660319078221395,1.463389277458191,-2.664064645767212,2.94370436668396
315,Y_t1,False,True,0.3627092993881764,1.4650858640670776,-2.6338179111480713,3.168555736541748
315,Y_t2,True,False,0.4849998362857473,1.4556655883789062,-2.3395047187805176,3.340604782104492
315,Y_t3,True,False,0.4251263890428961,1.4274033308029175,-2.3360795974731445,3.286223888397217
317,Y_t1,False,True,0.44296508100293164,1.3903945684432983,-2.3463425636291504,3.3137094974517822
317,Y_t2,True,False,0.42942357591833435,1.4041486978530884,-2.340862274169922,3.1658802032470703
317,Y_t3,True,False,0.4094848115623441,1.4651447534561157,-2.479935884475708,3.2570366859436035
318,Y_t3,False,True,0.3038007950056173,1.4408340454101562,-2.5368964672088623,2.94948148727417
319,Y_t2,False,True,0.37124631119773743,1.4107201099395752,-2.4220025539398193,3.09619402885437
319,Y_t3,True,False,0.40778991126098535,1.4083929061889648,-2.333282947540283,3.2339627742767334
320,Y_t3,True,False,0.31727045984577784,1.4347301721572876,-2.4307174682617188,3.156562328338623
321,Y_t3,True,False,0.4133400064590582,1.3644847869873047,-2.308356761932373,3.0889902114868164
322,Y_t1,False,True,0.2980166182004744,1.425376534461975,-2.4202373027801514,3.1651060581207275
322,Y_t2,True,False,0.43939520739639687,1.4328546524047852,-2.3649485111236572,3.2772226333618164
322,Y_t3,True,False,0.33614790202511,1.486958622932434,-2.570781707763672,3.2380270957946777
323,Y_t2,False,True,0.44012195564327294,1.4462631940841675,-2.4265685081481934,3.327402353286743
323,Y_t3,True,False,0.3713987854397458,1.442903757095337,-2.4074018001556396,3.2530975341796875
325,Y_t1,False,True,0.3221793430924403,1.490492343902588,-2.5348172187805176,3.2645373344421387
326,Y_t1,False,True,0.44671151681690535,1.4179863929748535,-2.3314709663391113,3.1942191123962402
326,Y_t3,True,False,0.3690713085429944,1.4704047441482544,-2.45641827583313,3.1907143592834473
328,Y_t2,True,False,0.4483810546548309,1.4485012292861938,-2.317850351333618,3.298901319503784
328,Y_t3,True,False,0.3630088338643763,1.4070286750793457,-2.3816871643066406,3.0791890621185303
329,Y_t2,True,False,0.3918686818108084,1.417825698852539,-2.3554370403289795,3.1790175437927246
329,Y_t3,True,False,0.3689875627078236,1.4095003604888916,-2.3925366401672363,3.069026231765747
330,Y_t2,True,False,0.32370437835137844,1.43571937084198,-2.607640266418457,3.1151468753814697
330,Y_t3,True,False,0.3789579238825196,1.4558290243148804,-2.427704095840454,3.1793174743652344
331,Y_t2,True,False,0.32764342220466736,1.4500460624694824,-2.6482739448547363,3.108370304107666
331,Y_t3,True,False,0.3873640354504776,1.35616135597229,-2.3225176334381104,3.0645344257354736
332,Y_t2,True,False,0.27524720060205476,1.3874729871749878,-2.459693431854248,3.035795211791992
332,Y_t3,True,False,0.26341855502374184,1.4335209131240845,-2.488992691040039,3.1064605712890625
333,Y_t1,False,True,0.42981015921941673,1.426025152206421,-2.383474826812744,3.3407208919525146
334,Y_t2,False,True,0.38361419631021443,1.4004099369049072,-2.265353202819824,3.253441572189331
334,Y_t3,True,False,0.3336214557397689,1.4249695539474487,-2.447296619415283,3.237302303314209
335,Y_t2,True,False,0.36809611636381745,1.3923940658569336,-2.3371059894561768,3.043461799621582
335,Y_t3,True,False,0.395550171827554,1.423769474029541,-2.2640223503112793,3.050542116165161
336,Y_t2,False,True,0.4919849599344784,1.43048894405365,-2.3815462589263916,3.2964401245117188
336,Y_t3,True,False,0.3284533553145325,1.4372602701187134,-2.430617570877075,3.0126681327819824
337,Y_t2,False,True,0.34088071669231057,1.4024200439453125,-2.5175437927246094,2.9895105361938477
338,Y_t3,True,False,0.37696695651033185,1.4505666494369507,-2.4190826416015625,3.2072038650512695
339,Y_t2,True,False,0.4201229216292126,1.410021185874939,-2.174877882003784,3.1248457431793213
339,Y_t3,True,False,0.3659082727482015,1.4170969724655151,-2.403479814529419,3.2062301635742188
340,Y_t1,False,True,0.33619046029482225,1.4467334747314453,-2.44905686378479,3.240689754486084
341,Y_t2,True,False,0.3495273260719084,1.450629711151123,-2.506903886795044,3.117180109024048
341,Y_t3,True,False,0.38799965159668837,1.3927907943725586,-2.449059247970581,3.2551074028015137
342,Y_t2,False,True,0.3420850295676483,1.404232382774353,-2.416733980178833,3.036580801010132
343,Y_t3,False,True,0.31137090753348384,1.444919466972351,-2.489863395690918,3.0638253688812256
344,Y_t2,False,True,0.30576682343172945,1.4650312662124634,-2.638230562210083,3.022152900695801
345,Y_t1,False,True,0.33165967986561706,1.35858154296875,-2.337980270385742,2.954791784286499
345,Y_t2,False,True,0.30339108460298725,1.4691587686538696,-2.6068732738494873,3.08121657371521
346,Y_t1,False,True,0.38320917812853245,1.4120512008666992,-2.208250045776367,3.300445795059204
347,Y_t1,False,True,0.3462622147687992,1.402024269104004,-2.4357776641845703,3.0364322662353516
347,Y_t3,True,False,0.3507799590271444,1.4363934993743896,-2.3782732486724854,3.1352615356445312
349,Y_t3,True,False,0.3947010066235343,1.4395580291748047,-2.348858594894409,3.3424437046051025
350,Y_t2,True,False,0.44231870223546216,1.4275739192962646,-2.3293545246124268,3.3484325408935547
350,Y_t3,True,False,0.34871803906681126,1.4453952312469482,-2.469046115875244,3.215416431427002
351,Y_t3,True,False,0.39426227209052744,1.4099608659744263,-2.3380250930786133,3.2314579486846924
352,Y_t1,False,True,0.3875738751734842,1.405651330947876,-2.489619016647339,3.076538562774658
352,Y_t3,True,False,0.35294952318795014,1.4586074352264404,-2.4208991527557373,3.2315030097961426
354,Y_t3,True,False,0.3155523480932051,1.4046803712844849,-2.4387893676757812,3.022890090942383
355,Y_t2,False,True,0.31317990064015133,1.4242364168167114,-2.323155403137207,3.089881658554077
356,Y_t1,False,True,0.4047833860052444,1.429864525794983,-2.3803019523620605,3.303302526473999
356,Y_t2,False,True,0.41682433650042566,1.4463260173797607,-2.449550151824951,3.1572964191436768
357,Y_t3,True,False,0.3900431661439566,1.4061131477355957,-2.3252129554748535,3.062761068344116
358,Y_t2,True,False,0.4521752334477828,1.3750754594802856,-2.140660524368286,3.143179416656494
358,Y_t3,True,False,0.44140306413012476,1.3857375383377075,-2.353759765625,3.088780164718628
359,Y_t1,False,True,0.3102977530111058,1.4213953018188477,-2.435271739959717,3.220308303833008
359,Y_t2,True,False,0.3482280115037754,1.448754906654358,-2.432713508605957,3.1972601413726807
359,Y_t3,True,False,0.32225036298507276,1.4388262033462524,-2.4218852519989014,3.0237112045288086
361,Y_t2,False,True,0.37327205895595966,1.4117575883865356,-2.5598602294921875,3.131838083267212
362,Y_t1,False,True,0.36660101887038243,1.4456027746200562,-2.4440407752990723,3.324838638305664
364,Y_t2,True,False,0.3997345785040693,1.43476402759552,-2.4341628551483154,3.2085788249969482
364,Y_t3,True,False,0.41503289002849203,1.4136024713516235,-2.3255224227905273,3.1752521991729736
365,Y_t1,False,True,0.36289296002320115,1.4141483306884766,-2.471201181411743,3.1662869453430176
365,Y_t2,True,False,0.36339195028316834,1.458193063735962,-2.5541865825653076,3.2892534732818604
365,Y_t3,True,False,0.41654173482496915,1.4719185829162598,-2.4594860076904297,3.1938793659210205
366,Y_t3,True,False,0.3607334806201151,1.4630252122879028,-2.4781243801116943,3.0836615562438965
367,Y_t1,False,True,0.39811537115680967,1.45168936252594,-2.4553275108337402,3.2858083248138428
367,Y_t2,True,False,0.3681154638960587,1.4106193780899048,-2.304427146911621,3.093132495880127
367,Y_t3,True,False,0.33449333618966925,1.474906325340271,-2.4881815910339355,3.1339516639709473
369,Y_t1,False,True,0.34678497227798144,1.4257845878601074,-2.457700729370117,3.097379446029663
369,Y_t2,False,True,0.379371249505164,1.3524925708770752,-2.2763068675994873,2.9848971366882324
372,Y_t2,True,False,0.4416177281463288,1.4770973920822144,-2.4063620567321777,3.341731548309326
372,Y_t3,True,False,0.3932041571830219,1.4244177341461182,-2.296722412109375,3.2669601440429688
373,Y_t3,False,True,0.34953076848261744,1.4478570222854614,-2.554077386856079,3.3231587409973145
374,Y_t2,True,False,0.35495179348197403,1.391119122505188,-2.2411904335021973,3.127963066101074
374,Y_t3,True,False,0.3744788085803523,1.4183334112167358,-2.3716983795166016,3.1244192123413086
375,Y_t3,False,True,0.4015023293414871,1.4607971906661987,-2.636911392211914,3.248208999633789
376,Y_t2,True,False,0.4190369282897902,1.4566477537155151,-2.4797866344451904,3.172748565673828
376,Y_t3,True,False,0.47762157298750785,1.4363592863082886,-2.1965084075927734,3.3048200607299805
377,Y_t2,True,False,0.29230268204412446,1.3986135721206665,-2.4410977363586426,3.034090042114258
377,Y_t3,True,False,0.35185468449427326,1.449546217918396,-2.5235934257507324,3.117006540298462
378,Y_t2,True,False,0.37412393239824565,1.42293119430542,-2.366054058074951,3.076566457748413
378,Y_t3,True,False,0.3836211158333148,1.4382344484329224,-2.6952273845672607,3.1399312019348145
379,Y_t1,False,True,0.31169513206310717,1.4012731313705444,-2.511477470397949,2.999288320541382
379,Y_t2,True,False,0.32940132746322126,1.4343841075897217,-2.4436633586883545,3.119457721710205
379,Y_t3,True,False,0.34694246613382734,1.4392313957214355,-2.4272372722625732,3.214675188064575
381,Y_t2,True,False,0.38276833003132804,1.4288239479064941,-2.3822500705718994,3.187689781188965
381,Y_t3,True,False,0.3843701283071298,1.4385582208633423,-2.457871198654175,3.2574574947357178
383,Y_t2,False,True,0.36518049306379646,1.439252257347107,-2.678142547607422,3.163065195083618
384,Y_t1,False,True,0.4049585654098586,1.4858293533325195,-2.6454384326934814,3.1766631603240967
384,Y_t3,False,True,0.3830857881763061,1.4313467741012573,-2.5532944202423096,3.1208033561706543
386,Y_t3,False,True,0.3231265574298169,1.3542393445968628,-2.320549488067627,2.9302871227264404
387,Y_t2,False,True,0.3642751720647172,1.4543837308883667,-2.4452145099639893,3.2069079875946045
389,Y_t2,True,False,0.3568544724815058,1.5147770643234253,-2.5948879718780518,3.314854383468628
389,Y_t3,True,False,0.41573763180478385,1.4128106832504272,-2.328763008117676,3.2210288047790527
391,Y_t2,True,False,0.36053721174768844,1.4064197540283203,-2.3882784843444824,3.0860989093780518
391,Y_t3,True,False,0.3682904789549621,1.3700835704803467,-2.2172930240631104,3.170046091079712
392,Y_t2,True,False,0.3227340369718281,1.434569239616394,-2.4474616050720215,3.033414125442505
392,Y_t3,True,False,0.29245739038599233,1.439571499824524,-2.5031015872955322,3.0829761028289795
393,Y_t3,True,False,0.40229817841888005,1.4480092525482178,-2.6479079723358154,3.1004245281219482
394,Y_t2,True,False,0.394973979137496,1.3789842128753662,-2.2217586040496826,3.123797655105591
394,Y_t3,True,False,0.43014255064984086,1.4210543632507324,-2.4362270832061768,3.1715633869171143
395,Y_t3,True,False,0.39627124369043115,1.4005168676376343,-2.2681467533111572,3.144414186477661
396,Y_t3,False,True,0.344213471310855,1.4319173097610474,-2.563549041748047,3.2141149044036865
397,Y_t2,True,False,0.38574613354590026,1.4174083471298218,-2.410318613052368,2.9773104190826416
397,Y_t3,True,False,0.33648336943616897,1.4501620531082153,-2.606262683868408,3.066275119781494
398,Y_t2,True,False,0.34059283494312775,1.419725775718689,-2.3399507999420166,3.207571029663086
398,Y_t3,True,False,0.3625388678615803,1.4416438341140747,-2.434406042098999,3.239752769470215
399,Y_t3,True,False,0.4008211643538661,1.4080500602722168,-2.328064203262329,3.1713922023773193
401,Y_t2,True,False,0.3896670886698986,1.4421199560165405,-2.5192370414733887,3.1875360012054443
401,Y_t3,True,False,0.3472695459966691,1.456943392753601,-2.4987030029296875,3.0219247341156006
402,Y_t2,True,False,0.3704985410560536,1.44739830493927,-2.4568629264831543,3.120908498764038
402,Y_t3,True,False,0.4073812328962713,1.4516555070877075,-2.527033805847168,3.0878422260284424
403,Y_t2,True,False,0.42658599204625747,1.3913447856903076,-2.392934560775757,3.046372413635254
