Rank_by_RMSE,Model,Z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage,Rhat_mu,Rhat_tau,tau_accept_rate,Method_Type
96,Ind_FixedZ0p9_muSD5_HC1p0_sigY2p04_sigC1p19,0.9,5.0,1.0,2.0370767292768135,1.1882947587448078,1.7787364313877692,0.11506463054406299,1.7769307923897504,0.9676025917926566,0.9994309313588111,1.5047328419228785,0.20750000000000002,Bayesian independent fixed Z
97,Ind_FixedZ0p9_muSD10_HC1p0_sigY2p04_sigC1p19,0.9,10.0,1.0,2.0370767292768135,1.1882947587448078,1.7787374837071175,0.11508089676776995,1.7769307923897504,0.9676025917926566,0.9994310825297223,1.5047328419228785,0.20750000000000002,Bayesian independent fixed Z
98,Ind_FixedZ0p7_muSD5_HC5p0_sigY1p7_sigC1p02,0.7,5.0,5.0,1.6975639410640113,1.0185383646384067,1.778833705869934,0.1944144889201988,1.7700902724258183,0.9395248380129589,1.0625196312130767,0.9998781233270008,0.21,Bayesian independent fixed Z
99,Ind_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC1p02,0.7,10.0,5.0,1.6975639410640113,1.0185383646384067,1.778834645435063,0.19442308546884438,1.7700902724258183,0.9395248380129589,1.0625197324492053,0.9998781233270008,0.21,Bayesian independent fixed Z
100,Ind_FixedZ0p9_muSD5_HC5p0_sigY1p7_sigC1p19,0.9,5.0,5.0,1.6975639410640113,1.1882947587448078,1.7788966686566328,0.1362712099317272,1.7755880237457002,0.9352051835853131,1.1262013892404716,1.0445944488411902,0.1965,Bayesian independent fixed Z
101,Ind_FixedZ0p9_muSD10_HC5p0_sigY1p7_sigC1p19,0.9,10.0,5.0,1.6975639410640113,1.1882947587448078,1.7788976929018185,0.1362845798687582,1.7755880237457002,0.9352051835853131,1.1262085662512225,1.0445944488411902,0.1965,Bayesian independent fixed Z
102,Ind_FixedZ0p5_muSD5_HC2p5_sigY1p36_sigC1p02,0.5,5.0,2.5,1.3580511528512091,1.0185383646384067,1.7790886732758315,0.19891239528942803,1.7698462400705757,0.8855291576673866,1.0211126364553753,1.0821066749200225,0.20900000000000002,Bayesian independent fixed Z
103,Ind_FixedZ0p5_muSD10_HC2p5_sigY1p36_sigC1p02,0.5,10.0,2.5,1.3580511528512091,1.0185383646384067,1.77908932350105,0.1989182108728204,1.7698462400705757,0.8855291576673866,1.0211124557662008,1.0821066749200225,0.20900000000000002,Bayesian independent fixed Z
104,Ind_FixedZ0p7_muSD5_HC2p5_sigY1p36_sigC0p849,0.7,5.0,2.5,1.3580511528512091,0.8487819705320057,1.7794813226286286,0.1848403765993263,1.771769700882013,0.8898488120950324,1.018488712323901,1.1956279110668329,0.1975,Bayesian independent fixed Z
105,Ind_FixedZ0p7_muSD10_HC2p5_sigY1p36_sigC0p849,0.7,10.0,2.5,1.3580511528512091,0.8487819705320057,1.7794819210863282,0.1848461379373039,1.771769700882013,0.8898488120950324,1.018489466128834,1.1956279110668329,0.1975,Bayesian independent fixed Z
106,Ind_FixedZ0p7_muSD5_HC2p5_sigY1p36_sigC1p36,0.7,5.0,2.5,1.3580511528512091,1.3580511528512091,1.779838257648716,0.16471638629624408,1.7741168991076932,0.8812095032397408,0.9999125350659048,1.0366542725794625,0.20850000000000002,Bayesian independent fixed Z
107,Ind_FixedZ0p7_muSD10_HC2p5_sigY1p36_sigC1p36,0.7,10.0,2.5,1.3580511528512091,1.3580511528512091,1.779839118843955,0.16472569165647202,1.7741168991076932,0.8812095032397408,0.9999126613857858,1.0366542725794625,0.20850000000000002,Bayesian independent fixed Z
108,Ind_FixedZ0p5_muSD5_HC5p0_sigY2p04_sigC1p02,0.5,5.0,5.0,2.0370767292768135,1.0185383646384067,1.7798657493418368,0.2154619248477254,1.7686872912779308,0.9632829373650108,1.0412672811471675,0.9999915775473087,0.2,Bayesian independent fixed Z
109,Ind_FixedZ0p5_muSD10_HC5p0_sigY2p04_sigC1p02,0.5,10.0,5.0,2.0370767292768135,1.0185383646384067,1.7798665823668622,0.21546880610706243,1.7686872912779308,0.9632829373650108,1.041267736234747,0.9999915775473087,0.2,Bayesian independent fixed Z
110,Ind_FixedZ0p5_muSD5_HC1p0_sigY1p36_sigC1p36,0.5,5.0,1.0,1.3580511528512091,1.3580511528512091,1.7798732271181281,0.19500253377837842,1.7710723985558448,0.8790496760259179,1.3137270575715276,1.4577097725065977,0.201,Bayesian independent fixed Z
111,Ind_FixedZ0p5_muSD10_HC1p0_sigY1p36_sigC1p36,0.5,10.0,1.0,1.3580511528512091,1.3580511528512091,1.7798741838648462,0.19501126623003354,1.7710723985558448,0.8790496760259179,1.3137366688949508,1.4577097725065977,0.201,Bayesian independent fixed Z
112,Ind_FixedZ0p9_muSD5_HC2p5_sigY1p7_sigC0p849,0.9,5.0,2.5,1.6975639410640113,0.8487819705320057,1.7799205537423297,0.14029363674163486,1.7763022454587734,0.9265658747300216,1.0029267209083925,1.4625065511103605,0.1975,Bayesian independent fixed Z
113,Ind_FixedZ0p9_muSD10_HC2p5_sigY1p7_sigC0p849,0.9,10.0,2.5,1.6975639410640113,0.8487819705320057,1.7799213846751054,0.14030417848209498,1.7763022454587734,0.9265658747300216,1.0029268310827544,1.4625065511103605,0.1975,Bayesian independent fixed Z
114,Ind_FixedZ0p7_muSD5_HC5p0_sigY1p7_sigC1p36,0.7,5.0,5.0,1.6975639410640113,1.3580511528512091,1.7799843784445275,0.17548176708888386,1.773229193266997,0.9352051835853131,1.0263730413674303,1.0000422869103205,0.23,Bayesian independent fixed Z
115,Ind_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC1p36,0.7,10.0,5.0,1.6975639410640113,1.3580511528512091,1.7799855380276117,0.17549352883093114,1.773229193266997,0.9352051835853131,1.026373777544812,1.0000422869103205,0.23,Bayesian independent fixed Z
116,Ind_FixedZ0p7_muSD5_HC2p5_sigY1p36_sigC1p19,0.7,5.0,2.5,1.3580511528512091,1.1882947587448078,1.7799929994063157,0.16543524330926287,1.7742054483771885,0.8790496760259179,1.0494271043753909,1.0446010112787927,0.215,Bayesian independent fixed Z
117,Ind_FixedZ0p7_muSD10_HC2p5_sigY1p36_sigC1p19,0.7,10.0,2.5,1.3580511528512091,1.1882947587448078,1.7799937591837294,0.16544341789967507,1.7742054483771885,0.8790496760259179,1.0494288799301905,1.0446010112787927,0.215,Bayesian independent fixed Z
118,Ind_FixedZ0p7_muSD5_HC5p0_sigY1p36_sigC1p36,0.7,5.0,5.0,1.3580511528512091,1.3580511528512091,1.7800285879591151,0.16254813430889256,1.774508640914818,0.8876889848812095,1.2826537532049969,1.111543868991926,0.2235,Bayesian independent fixed Z
119,Ind_FixedZ0p7_muSD10_HC5p0_sigY1p36_sigC1p36,0.7,10.0,5.0,1.3580511528512091,1.3580511528512091,1.7800294448538456,0.1625575177045687,1.774508640914818,0.8876889848812095,1.2826594890369514,1.111543868991926,0.2235,Bayesian independent fixed Z
120,Ind_FixedZ0p7_muSD5_HC1p0_sigY2p04_sigC1p19,0.7,5.0,1.0,2.0370767292768135,1.1882947587448078,1.7801213561963136,0.17532652445215832,1.773382378661949,0.9654427645788337,1.035542207797757,1.1266952695057484,0.20550000000000002,Bayesian independent fixed Z
121,Ind_FixedZ0p7_muSD10_HC1p0_sigY2p04_sigC1p19,0.7,10.0,1.0,2.0370767292768135,1.1882947587448078,1.7801224891053966,0.17533802670574203,1.773382378661949,0.9654427645788337,1.0355447913737783,1.1266952695057484,0.20550000000000002,Bayesian independent fixed Z
122,Ind_FixedZ0p7_muSD5_HC5p0_sigY1p36_sigC0p849,0.7,5.0,5.0,1.3580511528512091,0.8487819705320057,1.780139951204399,0.1940406023624288,1.7714468889343316,0.8790496760259179,0.9998345219333705,1.0033840708811406,0.20900000000000002,Bayesian independent fixed Z
123,Ind_FixedZ0p7_muSD10_HC5p0_sigY1p36_sigC0p849,0.7,10.0,5.0,1.3580511528512091,0.8487819705320057,1.7801405891606017,0.1940464549231144,1.7714468889343316,0.8790496760259179,0.999834540557844,1.0033840708811406,0.20900000000000002,Bayesian independent fixed Z
124,Ind_FixedZ0p7_muSD5_HC5p0_sigY1p7_sigC0p849,0.7,5.0,5.0,1.6975639410640113,0.8487819705320057,1.7802041547920489,0.1963013877489585,1.771261915234743,0.9352051835853131,1.000963755145514,1.0720130934941896,0.21500000000000002,Bayesian independent fixed Z
125,Ind_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC0p849,0.7,10.0,5.0,1.6975639410640113,0.8487819705320057,1.7802048806197512,0.19630796997492517,1.771261915234743,0.9352051835853131,1.0009636741048993,1.0720130934941896,0.21500000000000002,Bayesian independent fixed Z
126,Ind_FixedZ0p5_muSD5_HC5p0_sigY1p36_sigC1p36,0.5,5.0,5.0,1.3580511528512091,1.3580511528512091,1.7802311482653128,0.18324329164482459,1.7726905954956425,0.8768898488120951,1.1129478156860113,1.0663473472363056,0.216,Bayesian independent fixed Z
127,Ind_FixedZ0p5_muSD10_HC5p0_sigY1p36_sigC1p36,0.5,10.0,5.0,1.3580511528512091,1.3580511528512091,1.7802320251287918,0.18325181028561593,1.7726905954956427,0.8768898488120951,1.1129487391932986,1.0663473472363056,0.216,Bayesian independent fixed Z
128,Ind_FixedZ0p5_muSD5_HC2p5_sigY1p7_sigC1p36,0.5,5.0,2.5,1.6975639410640113,1.3580511528512091,1.7802816451561694,0.1890973996332316,1.7721251904764996,0.9287257019438445,1.0963039264964574,0.99930513853629,0.1975,Bayesian independent fixed Z
129,Ind_FixedZ0p5_muSD10_HC2p5_sigY1p7_sigC1p36,0.5,10.0,2.5,1.6975639410640113,1.3580511528512091,1.7802826824758493,0.18910716536265568,1.7721251904764996,0.9287257019438445,1.0963058660818783,0.99930513853629,0.1975,Bayesian independent fixed Z
130,Ind_FixedZ0p7_muSD5_HC1p0_sigY1p7_sigC1p19,0.7,5.0,1.0,1.6975639410640113,1.1882947587448078,1.7805109078889219,0.17958284800943738,1.7733474658701125,0.9330453563714903,1.053443482775911,1.013036884660981,0.208,Bayesian independent fixed Z
131,Ind_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC1p19,0.7,10.0,1.0,1.6975639410640113,1.1882947587448078,1.7805119401464222,0.17959308224908155,1.7733474658701123,0.9330453563714903,1.0534438899748038,1.013036884660981,0.208,Bayesian independent fixed Z
132,Ind_FixedZ0p9_muSD5_HC5p0_sigY2p04_sigC1p02,0.9,5.0,5.0,2.0370767292768135,1.0185383646384067,1.780697991255808,0.14300106214780073,1.776866668576481,0.9697624190064795,1.0203773499994857,1.089995853901812,0.194,Bayesian independent fixed Z
133,Ind_FixedZ0p9_muSD10_HC5p0_sigY2p04_sigC1p02,0.9,10.0,5.0,2.0370767292768135,1.0185383646384067,1.780699216227091,0.14301631509973142,1.776866668576481,0.9697624190064795,1.020377679683889,1.089995853901812,0.194,Bayesian independent fixed Z
134,Ind_FixedZ0p5_muSD5_HC1p0_sigY1p36_sigC1p19,0.5,5.0,1.0,1.3580511528512091,1.1882947587448078,1.7807342395619934,0.19284612079546115,1.7721760567780949,0.8812095032397408,1.114388960165911,2.055505877616286,0.20950000000000002,Bayesian independent fixed Z
135,Ind_FixedZ0p5_muSD10_HC1p0_sigY1p36_sigC1p19,0.5,10.0,1.0,1.3580511528512091,1.1882947587448078,1.7807350037158878,0.19285317683784736,1.7721760567780949,0.8812095032397408,1.114398818217452,2.055505877616286,0.20950000000000002,Bayesian independent fixed Z
136,Ind_FixedZ0p7_muSD5_HC1p0_sigY1p36_sigC1p19,0.7,5.0,1.0,1.3580511528512091,1.1882947587448078,1.7808789843018744,0.17079657367831405,1.7745873122771099,0.8790496760259179,1.0295252289064427,1.1166594904553857,0.205,Bayesian independent fixed Z
137,Ind_FixedZ0p7_muSD10_HC1p0_sigY1p36_sigC1p19,0.7,10.0,1.0,1.3580511528512091,1.1882947587448078,1.7808797848038176,0.17080492023085356,1.7745873122771099,0.8790496760259179,1.0295263074934085,1.1166594904553857,0.205,Bayesian independent fixed Z
138,Ind_FixedZ0p5_muSD5_HC5p0_sigY1p36_sigC1p19,0.5,5.0,5.0,1.3580511528512091,1.1882947587448078,1.7810668475548612,0.19689707305505086,1.772064608168421,0.8812095032397408,1.000367610426536,1.2779818208700409,0.2115,Bayesian independent fixed Z
139,Ind_FixedZ0p5_muSD10_HC5p0_sigY1p36_sigC1p19,0.5,10.0,5.0,1.3580511528512091,1.1882947587448078,1.781067651131263,0.19690434181314842,1.772064608168421,0.8812095032397408,1.0003676669519,1.2779818208700409,0.2115,Bayesian independent fixed Z
140,Ind_FixedZ0p7_muSD5_HC1p0_sigY2p04_sigC0p849,0.7,5.0,1.0,2.0370767292768135,0.8487819705320057,1.7810726364125202,0.20846229974019342,1.7707443125690303,0.9654427645788337,1.1253179040475725,2.3996995106119132,0.198,Bayesian independent fixed Z
141,Ind_FixedZ0p7_muSD10_HC1p0_sigY2p04_sigC0p849,0.7,10.0,1.0,2.0370767292768135,0.8487819705320057,1.7810734902311611,0.20846959452096223,1.7707443125690303,0.9654427645788337,1.1253172980895552,2.3996995106119132,0.198,Bayesian independent fixed Z
142,Ind_FixedZ0p7_muSD5_HC1p0_sigY1p36_sigC0p849,0.7,5.0,1.0,1.3580511528512091,0.8487819705320057,1.7812553022227202,0.1890279163398832,1.7731128679463672,0.8855291576673866,1.1880438893049479,1.0743309184490215,0.1995,Bayesian independent fixed Z
143,Ind_FixedZ0p7_muSD10_HC1p0_sigY1p36_sigC0p849,0.7,10.0,1.0,1.3580511528512091,0.8487819705320057,1.7812559176454414,0.1890337155275397,1.7731128679463672,0.8855291576673866,1.1880469841274155,1.0743309184490215,0.1995,Bayesian independent fixed Z
144,Ind_FixedZ0p5_muSD5_HC2p5_sigY2p04_sigC1p02,0.5,5.0,2.5,2.0370767292768135,1.0185383646384067,1.7812575999060754,0.2142347072651423,1.7702402342646448,0.9676025917926566,1.067596807016816,1.2166342366660654,0.21250000000000002,Bayesian independent fixed Z
145,Ind_FixedZ0p5_muSD10_HC2p5_sigY2p04_sigC1p02,0.5,10.0,2.5,2.0370767292768135,1.0185383646384067,1.7812584251717034,0.2142415688399588,1.7702402342646448,0.9676025917926566,1.0675967209723751,1.2166342366660654,0.21250000000000002,Bayesian independent fixed Z
146,Ind_FixedZ0p7_muSD5_HC1p0_sigY1p7_sigC1p02,0.7,5.0,1.0,1.6975639410640113,1.0185383646384067,1.781395145936195,0.17854487869042224,1.7743421752898356,0.9352051835853131,1.0046865976003077,1.1116084627695917,0.193,Bayesian independent fixed Z
147,Ind_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC1p02,0.7,10.0,1.0,1.6975639410640113,1.0185383646384067,1.7813959829114743,0.17855322924740644,1.7743421752898356,0.9352051835853131,1.0046868065777348,1.1116084627695917,0.193,Bayesian independent fixed Z
148,Ind_FixedZ0p7_muSD5_HC1p0_sigY1p7_sigC0p849,0.7,5.0,1.0,1.6975639410640113,0.8487819705320057,1.7814194965064587,0.20559377538689355,1.7714299540982106,0.9330453563714903,1.0760278078441152,1.068607728295773,0.187,Bayesian independent fixed Z
149,Ind_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC0p849,0.7,10.0,1.0,1.6975639410640113,0.8487819705320057,1.7814202747161523,0.2056005182733791,1.7714299540982106,0.9330453563714903,1.0760286659299032,1.068607728295773,0.187,Bayesian independent fixed Z
150,Ind_FixedZ0p5_muSD5_HC5p0_sigY1p7_sigC1p02,0.5,5.0,5.0,1.6975639410640113,1.0185383646384067,1.7814792620585054,0.20433781595930994,1.7716358129284182,0.9330453563714903,1.165194001896821,2.394036542864366,0.188,Bayesian independent fixed Z
151,Ind_FixedZ0p5_muSD10_HC5p0_sigY1p7_sigC1p02,0.5,10.0,5.0,1.6975639410640113,1.0185383646384067,1.7814799761635414,0.20434404165073325,1.7716358129284182,0.9330453563714903,1.165199332557102,2.394036542864366,0.188,Bayesian independent fixed Z
152,Ind_FixedZ0p7_muSD5_HC5p0_sigY2p04_sigC1p36,0.7,5.0,5.0,2.0370767292768135,1.3580511528512091,1.781618790196006,0.19110721380608978,1.7732554758574401,0.9676025917926566,1.2494810443489845,1.0373149484874493,0.216,Bayesian independent fixed Z
153,Ind_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC1p36,0.7,10.0,5.0,2.0370767292768135,1.3580511528512091,1.7816202860416523,0.19112115849477515,1.7732554758574401,0.9676025917926566,1.2494934370838826,1.0373149484874493,0.216,Bayesian independent fixed Z
154,Ind_FixedZ0p7_muSD5_HC1p0_sigY2p04_sigC1p02,0.7,5.0,1.0,2.0370767292768135,1.0185383646384067,1.7816527652330225,0.20393534496370003,1.7718571274987283,0.9676025917926566,1.0704288909474,1.0045794441033484,0.199,Bayesian independent fixed Z
155,Ind_FixedZ0p7_muSD10_HC1p0_sigY2p04_sigC1p02,0.7,10.0,1.0,2.0370767292768135,1.0185383646384067,1.7816538770475594,0.20394505794842716,1.7718571274987283,0.9676025917926566,1.0704308048603943,1.0045794441033484,0.199,Bayesian independent fixed Z
156,Ind_FixedZ0p5_muSD5_HC2p5_sigY1p7_sigC1p19,0.5,5.0,2.5,1.6975639410640113,1.1882947587448078,1.7817537990461434,0.2020516868843936,1.7721751832509411,0.9330453563714903,1.0005434653105278,1.0084639965301925,0.21050000000000002,Bayesian independent fixed Z
157,Ind_FixedZ0p5_muSD10_HC2p5_sigY1p7_sigC1p19,0.5,10.0,2.5,1.6975639410640113,1.1882947587448078,1.7817547394291042,0.20205997930203662,1.772175183250941,0.9330453563714903,1.0005433993076185,1.0084639965301925,0.21050000000000002,Bayesian independent fixed Z
158,Ind_FixedZ0p7_muSD5_HC2p5_sigY2p04_sigC1p19,0.7,5.0,2.5,2.0370767292768135,1.1882947587448078,1.781812279379308,0.20703744487530193,1.7716573301778233,0.9676025917926566,1.0976759342602125,1.137235959763017,0.2145,Bayesian independent fixed Z
159,Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC1p19,0.7,10.0,2.5,2.0370767292768135,1.1882947587448078,1.7818137001594603,0.20704967208270283,1.7716573301778233,0.9676025917926566,1.097676223013098,1.137235959763017,0.2145,Bayesian independent fixed Z
160,Ind_FixedZ0p5_muSD5_HC1p0_sigY1p7_sigC1p19,0.5,5.0,1.0,1.6975639410640113,1.1882947587448078,1.782022366516861,0.207544703570931,1.7718096050066359,0.9330453563714903,1.0159204157770265,1.1793775155677975,0.1995,Bayesian independent fixed Z
161,Ind_FixedZ0p5_muSD10_HC1p0_sigY1p7_sigC1p19,0.5,10.0,1.0,1.6975639410640113,1.1882947587448078,1.7820233225448585,0.20755291206776197,1.7718096050066359,0.9330453563714903,1.0159207446579186,1.1793775155677975,0.1995,Bayesian independent fixed Z
162,Ind_FixedZ0p7_muSD5_HC5p0_sigY1p36_sigC1p02,0.7,5.0,5.0,1.3580511528512091,1.0185383646384067,1.7820255469352473,0.18727294759010787,1.774074859492958,0.8812095032397408,1.0571453407723965,1.0425410295637303,0.2205,Bayesian independent fixed Z
163,Ind_FixedZ0p7_muSD10_HC5p0_sigY1p36_sigC1p02,0.7,10.0,5.0,1.3580511528512091,1.0185383646384067,1.7820263176914053,0.18728028170101124,1.774074859492958,0.8812095032397408,1.0571465993050289,1.0425410295637303,0.2205,Bayesian independent fixed Z
164,Ind_FixedZ0p5_muSD5_HC5p0_sigY1p7_sigC1p36,0.5,5.0,5.0,1.6975639410640113,1.3580511528512091,1.7820373093836883,0.1995817933907717,1.7727412608134794,0.9308855291576674,1.0175984861083427,1.1498669788817462,0.218,Bayesian independent fixed Z
165,Ind_FixedZ0p5_muSD10_HC5p0_sigY1p7_sigC1p36,0.5,10.0,5.0,1.6975639410640113,1.3580511528512091,1.7820384192472405,0.19959170296088286,1.7727412608134796,0.9308855291576674,1.0175996526027553,1.1498669788817462,0.218,Bayesian independent fixed Z
166,Ind_FixedZ0p7_muSD5_HC2p5_sigY2p04_sigC1p02,0.7,5.0,2.5,2.0370767292768135,1.0185383646384067,1.7821602897494684,0.20294167745438702,1.7724828612248866,0.9676025917926566,1.224105354103122,1.058479224054997,0.20450000000000002,Bayesian independent fixed Z
167,Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC1p02,0.7,10.0,2.5,2.0370767292768135,1.0185383646384067,1.7821613867674289,0.20295131084301152,1.7724828612248866,0.9676025917926566,1.224109772306362,1.058479224054997,0.20450000000000002,Bayesian independent fixed Z
168,Ind_FixedZ0p5_muSD5_HC1p0_sigY1p36_sigC1p02,0.5,5.0,1.0,1.3580511528512091,1.0185383646384067,1.7822149992983416,0.20499568790095746,1.7723011029525286,0.8833693304535637,1.0050932319481676,1.5928544927876884,0.20500000000000002,Bayesian independent fixed Z
169,Ind_FixedZ0p5_muSD10_HC1p0_sigY1p36_sigC1p02,0.5,10.0,1.0,1.3580511528512091,1.0185383646384067,1.7822156763797607,0.2050015743055845,1.7723011029525286,0.8833693304535637,1.0050929056123494,1.5928544927876884,0.20500000000000002,Bayesian independent fixed Z
170,Ind_FixedZ0p7_muSD5_HC5p0_sigY2p04_sigC0p849,0.7,5.0,5.0,2.0370767292768135,0.8487819705320057,1.7824393794505662,0.20788804960838886,1.772189598911216,0.9676025917926566,1.0268319304129927,1.5703330189018834,0.22899999999999998,Bayesian independent fixed Z
171,Ind_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC0p849,0.7,10.0,5.0,2.0370767292768135,0.8487819705320057,1.7824402414542613,0.2078954403285121,1.772189598911216,0.9676025917926566,1.0268320620987041,1.5703330189018834,0.22899999999999998,Bayesian independent fixed Z
172,Ind_FixedZ0p5_muSD5_HC5p0_sigY1p36_sigC1p02,0.5,5.0,5.0,1.3580511528512091,1.0185383646384067,1.7828998149119684,0.19339157968093074,1.7742972878404357,0.8855291576673866,1.0942774360969365,1.0012932540302453,0.2115,Bayesian independent fixed Z
173,Ind_FixedZ0p5_muSD10_HC5p0_sigY1p36_sigC1p02,0.5,10.0,5.0,1.3580511528512091,1.0185383646384067,1.7829004456349409,0.19339739430412423,1.7742972878404357,0.8855291576673866,1.0942789034642169,1.0012932540302453,0.2115,Bayesian independent fixed Z
174,Ind_FixedZ0p7_muSD5_HC2p5_sigY1p36_sigC1p02,0.7,5.0,2.5,1.3580511528512091,1.0185383646384067,1.783126383814785,0.17598954175774276,1.7763396248356853,0.8833693304535637,1.0044542223977106,1.408429965922714,0.1965,Bayesian independent fixed Z
175,Ind_FixedZ0p7_muSD10_HC2p5_sigY1p36_sigC1p02,0.7,10.0,2.5,1.3580511528512091,1.0185383646384067,1.783127085567583,0.17599665177624962,1.7763396248356853,0.8833693304535637,1.0044546799378617,1.408429965922714,0.1965,Bayesian independent fixed Z
176,Ind_FixedZ0p5_muSD5_HC2p5_sigY1p36_sigC1p19,0.5,5.0,2.5,1.3580511528512091,1.1882947587448078,1.7831358302151195,0.1952988612556586,1.7743256126197002,0.8812095032397408,1.0018701797329992,1.1845035359965204,0.21650000000000003,Bayesian independent fixed Z
177,Ind_FixedZ0p5_muSD10_HC2p5_sigY1p36_sigC1p19,0.5,10.0,2.5,1.3580511528512091,1.1882947587448078,1.7831366275682108,0.19530614118896922,1.7743256126197,0.8812095032397408,1.0018703889509257,1.1845035359965204,0.21650000000000003,Bayesian independent fixed Z
178,Ind_FixedZ0p5_muSD5_HC1p0_sigY1p7_sigC1p02,0.5,5.0,1.0,1.6975639410640113,1.0185383646384067,1.7832446384755811,0.21050791324062876,1.7726914496587254,0.9352051835853131,1.001611528541635,1.0312274948091085,0.197,Bayesian independent fixed Z
179,Ind_FixedZ0p5_muSD10_HC1p0_sigY1p7_sigC1p02,0.5,10.0,1.0,1.6975639410640113,1.0185383646384067,1.7832454088254663,0.21051443889225746,1.7726914496587252,0.9352051835853131,1.0016114688233282,1.0312274948091085,0.197,Bayesian independent fixed Z
180,Ind_FixedZ0p5_muSD5_HC5p0_sigY1p7_sigC1p19,0.5,5.0,5.0,1.6975639410640113,1.1882947587448078,1.7834613181097714,0.20179825383710354,1.7739245474781267,0.9352051835853131,1.2683501379367048,1.213902293898854,0.223,Bayesian independent fixed Z
181,Ind_FixedZ0p5_muSD10_HC5p0_sigY1p7_sigC1p19,0.5,10.0,5.0,1.6975639410640113,1.1882947587448078,1.7834622497524524,0.20180648738318768,1.7739245474781267,0.9352051835853131,1.2683530297506,1.213902293898854,0.223,Bayesian independent fixed Z
182,Ind_FixedZ0p5_muSD5_HC2p5_sigY1p7_sigC1p02,0.5,5.0,2.5,1.6975639410640113,1.0185383646384067,1.7839523674447486,0.2115565667745909,1.7732798683394493,0.9352051835853131,1.0207759510513474,1.9567441840564335,0.1825,Bayesian independent fixed Z
183,Ind_FixedZ0p5_muSD10_HC2p5_sigY1p7_sigC1p02,0.5,10.0,2.5,1.6975639410640113,1.0185383646384067,1.7839531406029343,0.21156308633785825,1.7732798683394493,0.9352051835853131,1.0207754946490568,1.9567441840564335,0.1825,Bayesian independent fixed Z
184,Ind_FixedZ0p7_muSD5_HC5p0_sigY1p7_sigC1p19,0.7,5.0,5.0,1.6975639410640113,1.1882947587448078,1.7839700927921365,0.19454564159990617,1.7752487144200484,0.937365010799136,1.3057908891808312,0.9998753306180965,0.20800000000000002,Bayesian independent fixed Z
185,Ind_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC1p19,0.7,10.0,5.0,1.6975639410640113,1.1882947587448078,1.7839712464779305,0.19455622053472293,1.7752487144200482,0.937365010799136,1.3058033154652704,0.9998753306180965,0.20800000000000002,Bayesian independent fixed Z
186,Ind_FixedZ0p7_muSD5_HC2p5_sigY2p04_sigC0p849,0.7,5.0,2.5,2.0370767292768135,0.8487819705320057,1.7842030243877403,0.22250176398371502,1.7721897959897344,0.9697624190064795,1.009299936481811,1.092450046511847,0.20800000000000002,Bayesian independent fixed Z
187,Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC0p849,0.7,10.0,2.5,2.0370767292768135,0.8487819705320057,1.7842039546535327,0.2225092235005345,1.7721897959897344,0.9697624190064795,1.009300070853778,1.092450046511847,0.20800000000000002,Bayesian independent fixed Z
188,Ind_FixedZ0p5_muSD5_HC5p0_sigY2p04_sigC1p36,0.5,5.0,5.0,2.0370767292768135,1.3580511528512091,1.7847490937975306,0.20400651886558596,1.7749690804678997,0.9676025917926566,1.2416373988863203,1.0617949550968662,0.224,Bayesian independent fixed Z
189,Ind_FixedZ0p5_muSD10_HC5p0_sigY2p04_sigC1p36,0.5,10.0,5.0,2.0370767292768135,1.3580511528512091,1.784750332923175,0.20401735906028204,1.7749690804678997,0.9676025917926566,1.2416428767185037,1.0617949550968662,0.224,Bayesian independent fixed Z
190,Ind_FixedZ0p5_muSD5_HC2p5_sigY2p04_sigC1p19,0.5,5.0,2.5,2.0370767292768135,1.1882947587448078,1.785096717862157,0.2127968083139609,1.774284964361355,0.9632829373650108,1.0475601065155453,1.1206554453604411,0.1995,Bayesian independent fixed Z
191,Ind_FixedZ0p5_muSD10_HC2p5_sigY2p04_sigC1p19,0.5,10.0,2.5,2.0370767292768135,1.1882947587448078,1.7850977929682268,0.2128058269089396,1.7742849643613552,0.9632829373650108,1.0475619839708061,1.1206554453604411,0.1995,Bayesian independent fixed Z
192,Ind_FixedZ0p5_muSD5_HC5p0_sigY2p04_sigC1p19,0.5,5.0,5.0,2.0370767292768135,1.1882947587448078,1.7854393278748855,0.19290466065423975,1.776907658165831,0.9654427645788337,1.0045943241718789,1.690179656846703,0.22449999999999998,Bayesian independent fixed Z
